n_layers,n_neurons,learning_rate,batch_size,val_accuracy,error,time_s,co2_kg
4,32,0.0005,256,0.7808641975308642,0.21913580246913578,0.3291633129119873,3.1815309532814355e-06
3,64,0.05,128,0.7808641975308642,0.21913580246913578,0.5875437259674072,3.520343662408961e-06
2,512,0.001,128,0.8004115226337448,0.19958847736625518,12.84652590751648,2.3028528937581252e-05
4,32,0.0001,256,0.7582304526748971,0.24176954732510292,0.304762601852417,2.5834262509330807e-06
2,64,0.01,64,0.8096707818930041,0.19032921810699588,0.524925708770752,3.41993377758369e-06
2,256,0.01,128,0.8055555555555556,0.19444444444444442,4.530892848968506,9.993208651028813e-06
2,256,0.0005,64,0.8189300411522634,0.18106995884773658,7.044928312301636,1.4127586437589352e-05
2,32,0.0005,128,0.7829218106995884,0.21707818930041156,0.2551908493041992,3.0802331272160478e-06
2,256,0.0005,256,0.7870370370370371,0.2129629629629629,3.0120840072631836,7.539164489399536e-06
5,32,0.0001,128,0.7746913580246914,0.22530864197530864,0.5054082870483398,3.42971069156337e-06
1,256,0.01,16,0.7860082304526749,0.21399176954732513,1.035498857498169,4.269314628403737e-06
2,64,0.005,64,0.8055555555555556,0.19444444444444442,0.5285532474517822,3.4437559329210414e-06
1,32,0.01,128,0.7818930041152263,0.21810699588477367,0.14816904067993164,2.922758356674188e-06
5,64,0.005,128,0.7911522633744856,0.20884773662551437,1.2111341953277588,4.65881001444249e-06
1,32,0.001,32,0.7860082304526749,0.21399176954732513,0.41790294647216797,3.294922902087017e-06
2,64,0.0005,64,0.7942386831275721,0.20576131687242794,0.5414800643920898,3.462474029077417e-06
2,256,0.0001,128,0.7870370370370371,0.2129629629629629,4.80047869682312,1.078825142149744e-05
4,128,0.0005,64,0.7880658436213992,0.2119341563786008,3.5980992317199707,8.302420363885336e-06
2,64,0.0005,256,0.7890946502057613,0.2109053497942387,0.4238169193267822,3.2703420673266003e-06
5,32,0.005,128,0.8117283950617284,0.18827160493827155,0.4951906204223633,3.3782790006386844e-06
2,64,0.0001,32,0.7901234567901234,0.2098765432098766,0.8304963111877441,3.907513183000804e-06
2,32,0.001,256,0.7880658436213992,0.2119341563786008,0.20864415168762207,2.98518760459208e-06
3,32,0.01,128,0.7777777777777778,0.2222222222222222,0.3558197021484375,3.1913980943101455e-06
2,128,0.0005,32,0.7932098765432098,0.20679012345679015,2.212780237197876,5.994655489906741e-06
2,256,0.0005,128,0.8024691358024691,0.19753086419753085,4.864825010299683,1.0734335991589757e-05
1,256,0.0005,256,0.7849794238683128,0.21502057613168724,0.46488451957702637,3.371803455790976e-06
2,64,0.05,128,0.7582304526748971,0.24176954732510292,0.4046361446380615,3.2744283975992973e-06
2,128,0.05,32,0.7705761316872428,0.22942386831275718,2.0472381114959717,5.810234699020563e-06
1,64,0.0005,64,0.7901234567901234,0.2098765432098766,0.28984594345092773,3.1567090392533552e-06
2,64,0.05,64,0.7767489711934157,0.22325102880658432,0.48062562942504883,3.375431437623882e-06
2,512,0.0005,64,0.7983539094650206,0.2016460905349794,22.917961597442627,3.871866093456419e-05
3,512,0.001,32,0.7860082304526749,0.21399176954732513,91.90745139122009,0.0001410738648867257
2,32,0.001,128,0.7932098765432098,0.20679012345679015,0.24802899360656738,2.5118556825141757e-06
5,256,0.0005,128,0.801440329218107,0.19855967078189296,15.71574592590332,5.309615942121859e-05
4,256,0.005,256,0.8024691358024691,0.19753086419753085,7.457959175109863,1.5885534976233246e-05
3,64,0.0005,32,0.7962962962962963,0.20370370370370372,1.1538825035095215,4.596602502081392e-06
1,64,0.01,64,0.7839506172839507,0.21604938271604934,0.27909016609191895,3.0813085182563535e-06
3,256,0.01,128,0.808641975308642,0.191358024691358,7.531203985214233,1.572407242745662e-05
2,32,0.0001,256,0.7386831275720165,0.2613168724279835,0.1891179084777832,2.9718384475899516e-06
2,64,0.01,256,0.7973251028806584,0.2026748971193416,0.40129518508911133,3.2699054562870854e-06
2,32,0.05,128,0.7777777777777778,0.2222222222222222,0.2530679702758789,3.055025814707164e-06
4,128,0.0001,16,0.7829218106995884,0.21707818930041156,8.710592031478882,1.5893356283478216e-05
4,256,0.0001,256,0.8034979423868313,0.19650205761316875,7.762897968292236,1.5432615199892667e-05
2,128,0.05,256,0.7818930041152263,0.21810699588477367,1.3828392028808594,5.0532702914101286e-06
2,512,0.01,256,0.7952674897119342,0.20473251028806583,7.522349119186401,1.4511522376672809e-05
1,128,0.0001,256,0.727366255144033,0.27263374485596703,0.24537324905395508,3.0768158829183067e-06
5,128,0.01,128,0.7808641975308642,0.21913580246913578,3.2777516841888428,7.895607040046146e-06
2,32,0.0005,64,0.7849794238683128,0.21502057613168724,0.3784499168395996,3.25451754445887e-06
2,64,0.005,32,0.7983539094650206,0.2016460905349794,0.7962496280670166,3.847342470982359e-06
4,64,0.0001,256,0.7860082304526749,0.21399176954732513,0.7610118389129639,3.7531307815899172e-06
2,512,0.01,128,0.7962962962962963,0.20370370370370372,12.427855730056763,2.2611566814243274e-05
2,32,0.0005,256,0.7870370370370371,0.2129629629629629,0.18163681030273438,2.9465726023633083e-06
5,128,0.005,128,0.7932098765432098,0.20679012345679015,3.422353982925415,8.274055166836229e-06
2,32,0.01,128,0.7911522633744856,0.20884773662551437,0.26813340187072754,3.0659228674806465e-06
4,32,0.01,128,0.8106995884773662,0.18930041152263377,0.4080486297607422,3.2863922585722864e-06
3,32,0.0005,128,0.7757201646090535,0.22427983539094654,0.3367900848388672,3.202905911418114e-06
2,64,0.0001,256,0.7582304526748971,0.24176954732510292,0.4135708808898926,3.2905018725239484e-06
1,32,0.0005,64,0.7746913580246914,0.22530864197530864,0.25362420082092285,3.0406045877167567e-06
4,64,0.01,128,0.7932098765432098,0.20679012345679015,0.838526725769043,3.9092514192258665e-06
3,32,0.005,128,0.7921810699588477,0.20781893004115226,0.32117390632629395,3.1597773358223655e-06
2,256,0.0005,32,0.801440329218107,0.19855967078189296,7.485148668289185,1.4710715459357349e-05
4,256,0.01,128,0.8055555555555556,0.19444444444444442,11.20550274848938,2.1636871945845514e-05
2,128,0.005,256,0.7880658436213992,0.2119341563786008,1.6754319667816162,5.549114695049189e-06
4,32,0.0001,128,0.7705761316872428,0.22942386831275718,0.4136021137237549,3.33189472456086e-06
4,64,0.05,256,0.801440329218107,0.19855967078189296,0.6460471153259277,3.5875456433657743e-06
2,64,0.05,256,0.8004115226337448,0.19958847736625518,0.3475527763366699,3.1736673468736837e-06
2,32,0.0001,128,0.7746913580246914,0.22530864197530864,0.2632594108581543,3.0780951790870383e-06
4,256,0.0005,64,0.7921810699588477,0.20781893004115226,15.560712814331055,2.808014824691324e-05
4,64,0.0005,64,0.7952674897119342,0.20473251028806583,0.9875955581665039,4.219400498359171e-06
2,32,0.0005,32,0.7880658436213992,0.2119341563786008,0.6083865165710449,3.554639522205562e-06
3,64,0.001,256,0.7860082304526749,0.21399176954732513,0.6029841899871826,3.5708074236404697e-06
4,128,0.0001,256,0.7890946502057613,0.2109053497942387,2.6334047317504883,6.926781837137975e-06
2,256,0.005,256,0.8117283950617284,0.18827160493827155,2.8809831142425537,7.562471694041973e-06
2,256,0.05,256,0.7767489711934157,0.22325102880658432,2.754725694656372,6.448697925600729e-06
2,256,0.0001,256,0.7808641975308642,0.21913580246913578,2.9744720458984375,7.615666223074682e-06
2,256,0.01,256,0.7788065843621399,0.2211934156378601,2.8434064388275146,7.648314534087176e-06
5,64,0.05,128,0.7932098765432098,0.20679012345679015,0.9614813327789307,4.153166984890139e-06
1,32,0.005,32,0.7952674897119342,0.20473251028806583,0.41728734970092773,3.27332668276501e-06
4,32,0.001,128,0.7911522633744856,0.20884773662551437,0.4166996479034424,3.2710062000185946e-06
3,128,0.05,128,0.7767489711934157,0.22325102880658432,1.9405338764190674,5.712754729210131e-06
4,256,0.0005,128,0.808641975308642,0.191358024691358,12.46243953704834,2.388132082098648e-05
5,32,0.05,64,0.7932098765432098,0.20679012345679015,0.663917064666748,3.595438183065452e-06
2,128,0.01,128,0.7880658436213992,0.2119341563786008,1.3697772026062012,4.9143987929006296e-06
2,256,0.001,256,0.7983539094650206,0.2016460905349794,2.9233744144439697,7.424935341884655e-06
4,128,0.01,128,0.7942386831275721,0.20576131687242794,2.6740975379943848,6.721942175838557e-06
2,32,0.01,256,0.8117283950617284,0.18827160493827155,0.18807721138000488,2.9923560132695012e-06
3,32,0.005,64,0.7860082304526749,0.21399176954732513,0.4882664680480957,3.210933243540996e-06
4,128,0.0005,256,0.8045267489711934,0.19547325102880664,2.614759922027588,6.9064840718425515e-06
4,256,0.005,128,0.7818930041152263,0.21810699588477367,10.8379385471344,2.1250349332495526e-05
5,128,0.0005,128,0.7860082304526749,0.21399176954732513,3.5249240398406982,8.204795791035194e-06
2,256,0.005,16,0.8106995884773662,0.18930041152263377,9.090306282043457,1.6698093638120215e-05
2,512,0.005,256,0.7952674897119342,0.20473251028806583,7.6897242069244385,1.5424914987138082e-05
1,512,0.01,64,0.779835390946502,0.220164609053498,0.7374200820922852,3.7717931434455434e-06
3,64,0.0005,128,0.7890946502057613,0.2109053497942387,0.6627628803253174,3.6228129237849546e-06
2,512,0.01,32,0.7901234567901234,0.2098765432098766,41.47465753555298,6.653671187671514e-05
2,32,0.05,32,0.7314814814814815,0.2685185185185185,0.5657010078430176,3.6176355752560816e-06
4,64,0.0005,128,0.7880658436213992,0.2119341563786008,0.9434006214141846,4.061436960888222e-06
2,128,0.0005,256,0.7788065843621399,0.2211934156378601,1.6785504817962646,5.582136168833755e-06
4,256,0.001,128,0.7962962962962963,0.20370370370370372,11.947621822357178,2.2930617113747946e-05
5,64,0.0001,128,0.7932098765432098,0.20679012345679015,1.0960071086883545,4.204740115317791e-06
3,128,0.01,128,0.7870370370370371,0.2129629629629629,2.0281617641448975,5.896069732784698e-06
3,256,0.0005,128,0.7993827160493827,0.2006172839506173,8.541268587112427,1.723088940998688e-05
2,128,0.01,256,0.7757201646090535,0.22427983539094654,1.5903971195220947,5.690640347353638e-06
3,64,0.001,128,0.7983539094650206,0.2016460905349794,0.6874589920043945,3.644111099162866e-06
5,32,0.05,32,0.6327160493827161,0.3672839506172839,0.5740325450897217,3.5000638329015576e-06
1,512,0.0005,256,0.7849794238683128,0.21502057613168724,1.062525749206543,4.35319611779559e-06
4,32,0.0005,128,0.7901234567901234,0.2098765432098766,0.4148573875427246,3.244675929511538e-06
4,256,0.0005,256,0.7952674897119342,0.20473251028806583,7.792397737503052,1.602572431324548e-05
5,256,0.001,128,0.7849794238683128,0.21502057613168724,15.693965435028076,2.9163233731867216e-05
3,256,0.005,128,0.7911522633744856,0.20884773662551437,7.845412969589233,1.5978782711331775e-05
5,64,0.0001,64,0.7921810699588477,0.20781893004115226,1.2430808544158936,4.744431158934148e-06
4,64,0.0005,256,0.7952674897119342,0.20473251028806583,0.7894227504730225,3.7255128386042343e-06
5,512,0.005,128,0.8076131687242798,0.1923868312757202,45.62109875679016,9.506135143457532e-05
4,32,0.001,64,0.7973251028806584,0.2026748971193416,0.597506046295166,3.5306427282716165e-06
4,64,0.05,128,0.7870370370370371,0.2129629629629629,0.771061897277832,3.774552836493157e-06
