n_layers,n_neurons,learning_rate,batch_size,val_accuracy,error,time_s,co2_kg
6,128,0.001,128,0.7993827160493827,0.2006172839506173,4.23293662071228,9.353213270337453e-06
6,512,0.0005,128,0.7983539094650206,0.2016460905349794,58.843273401260376,9.702790541693882e-05
4,32,0.005,32,0.7860082304526749,0.21399176954732513,0.9707825183868408,4.160939034274326e-06
2,128,0.0001,128,0.7829218106995884,0.21707818930041156,1.455808401107788,5.025130277000336e-06
1,128,0.0005,64,0.7870370370370371,0.2129629629629629,0.3915863037109375,3.2611776555214243e-06
4,512,0.005,256,0.8004115226337448,0.19958847736625518,20.48671555519104,3.617727029898542e-05
6,128,0.005,32,0.7962962962962963,0.20370370370370372,8.136583805084229,1.5062572343328263e-05
3,64,0.05,64,0.7932098765432098,0.20679012345679015,0.6842145919799805,3.620981679246204e-06
1,32,0.001,64,0.7880658436213992,0.2119341563786008,0.24723529815673828,3.0470469310061883e-06
3,512,0.005,64,0.7973251028806584,0.2026748971193416,44.312854051589966,7.177475853583776e-05
2,32,0.05,64,0.7736625514403292,0.22633744855967075,0.34615373611450195,2.448466701437836e-06
2,128,0.05,64,0.7829218106995884,0.21707818930041156,1.4193346500396729,4.944314820056255e-06
6,512,0.01,128,0.7952674897119342,0.20473251028806583,56.643123626708984,8.845083341537158e-05
2,32,0.0001,64,0.7777777777777778,0.2222222222222222,0.38279080390930176,3.2464533384340486e-06
6,256,0.0005,128,0.7993827160493827,0.2006172839506173,19.640576362609863,3.56382941910442e-05
4,32,0.001,64,0.7973251028806584,0.2026748971193416,0.6086719036102295,3.5284381564950373e-06
6,256,0.05,32,0.7911522633744856,0.20884773662551437,24.085793256759644,3.960212948097838e-05
4,32,0.05,32,0.7283950617283951,0.2716049382716049,0.6423513889312744,3.595058363839453e-06
4,32,0.05,256,0.779835390946502,0.220164609053498,0.2762126922607422,3.108292372560759e-06
5,32,0.005,128,0.8117283950617284,0.18827160493827155,0.5105812549591064,3.4109199083764088e-06
2,128,0.0005,64,0.7932098765432098,0.20679012345679015,1.5575389862060547,5.234133584504794e-06
2,64,0.0001,64,0.7870370370370371,0.2129629629629629,0.5586864948272705,3.484143766244523e-06
6,32,0.005,32,0.7983539094650206,0.2016460905349794,1.37455415725708,4.99756153822623e-06
4,512,0.01,128,0.7777777777777778,0.2222222222222222,34.888046741485596,5.533072436103368e-05
4,64,0.005,256,0.7962962962962963,0.20370370370370372,0.7960481643676758,3.7828125713207324e-06
5,128,0.0005,128,0.7860082304526749,0.21399176954732513,3.7291908264160156,8.460722545297125e-06
4,32,0.05,64,0.7345679012345679,0.26543209876543206,0.547717809677124,3.4484284086789626e-06
5,32,0.05,128,0.7962962962962963,0.20370370370370372,0.436525821685791,3.31282056142461e-06
3,32,0.0005,32,0.7870370370370371,0.2129629629629629,0.8029131889343262,3.833601149925812e-06
4,128,0.01,128,0.7942386831275721,0.20576131687242794,2.644472122192383,6.740653253722349e-06
2,128,0.001,16,0.7942386831275721,0.20576131687242794,4.01965594291687,9.014746354547955e-06
5,128,0.005,32,0.7983539094650206,0.2016460905349794,6.83912467956543,1.3321382564157521e-05
4,64,0.005,64,0.7860082304526749,0.21399176954732513,0.9896290302276611,4.1834937873498e-06
1,512,0.0005,128,0.7932098765432098,0.20679012345679015,0.9607253074645996,4.135405029634478e-06
1,64,0.001,256,0.7849794238683128,0.21502057613168724,0.1553802490234375,2.934354941482278e-06
5,128,0.005,256,0.7901234567901234,0.2098765432098766,2.6672399044036865,6.7986009791603915e-06
3,32,0.05,32,0.7777777777777778,0.2222222222222222,0.775914192199707,3.7870428617790398e-06
2,32,0.0001,128,0.7746913580246914,0.22530864197530864,0.24478697776794434,3.0526952422593186e-06
2,256,0.005,32,0.7911522633744856,0.20884773662551437,6.932674169540405,1.3646222173279051e-05
4,128,0.0001,32,0.7973251028806584,0.2026748971193416,5.587018251419067,1.14047503323512e-05
5,256,0.001,128,0.7849794238683128,0.21502057613168724,15.548791408538818,5.354551183864818e-05
4,256,0.005,256,0.8024691358024691,0.19753086419753085,7.2683446407318115,1.563287660958093e-05
1,256,0.001,64,0.7921810699588477,0.20781893004115226,0.580078125,3.513863705939524e-06
5,32,0.0001,128,0.7746913580246914,0.22530864197530864,0.5059237480163574,3.4136361099156983e-06
4,128,0.01,256,0.7993827160493827,0.2006172839506173,2.118084192276001,6.061803731960837e-06
4,512,0.05,256,0.6337448559670782,0.3662551440329218,15.849477767944336,2.8924803055359352e-05
2,64,0.01,64,0.8096707818930041,0.19032921810699588,0.5265254974365234,3.411624355404764e-06
4,128,0.05,32,0.7561728395061729,0.24382716049382713,4.919102191925049,1.0382568553162215e-05
5,64,0.005,128,0.7911522633744856,0.20884773662551437,1.2458670139312744,4.782816314499208e-06
6,128,0.0001,32,0.7901234567901234,0.2098765432098766,8.766653299331665,1.5608553125561203e-05
4,32,0.05,128,0.7685185185185185,0.2314814814814815,0.39684534072875977,3.247103970577211e-06
2,128,0.005,32,0.7870370370370371,0.2129629629629629,2.3045151233673096,6.2411360027006735e-06
1,512,0.01,128,0.7973251028806584,0.2026748971193416,0.8247065544128418,3.847229959997731e-06
1,512,0.05,128,0.7849794238683128,0.21502057613168724,0.5869898796081543,3.5262967961949373e-06
3,128,0.005,32,0.7962962962962963,0.20370370370370372,3.8193564414978027,8.746814181485981e-06
5,512,0.05,256,0.7788065843621399,0.2211934156378601,30.086992979049683,6.166209151869065e-05
2,128,0.05,32,0.7705761316872428,0.22942386831275718,2.140162944793701,6.067075446630782e-06
2,64,0.0005,64,0.7942386831275721,0.20576131687242794,0.5399508476257324,3.4449961925019045e-06
6,64,0.01,128,0.7860082304526749,0.21399176954732513,1.3490002155303955,4.9313369967778546e-06
5,32,0.01,64,0.7818930041152263,0.21810699588477367,0.7029955387115479,3.644026218551611e-06
2,256,0.001,256,0.7983539094650206,0.2016460905349794,2.893512010574341,7.332890678360047e-06
1,32,0.05,64,0.7808641975308642,0.21913580246913578,0.22683310508728027,3.0315771530488665e-06
4,32,0.0001,256,0.7582304526748971,0.24176954732510292,0.5836057662963867,3.6425481164143434e-06
6,64,0.005,32,0.7664609053497943,0.23353909465020573,2.14766788482666,6.063789286614072e-06
4,512,0.005,64,0.7695473251028807,0.2304526748971193,66.04577398300171,0.00010464068418113207
5,256,0.005,128,0.8076131687242798,0.1923868312757202,13.803198337554932,2.6341934212063273e-05
1,64,0.001,64,0.7942386831275721,0.20576131687242794,0.2984459400177002,3.147249016873098e-06
6,128,0.005,128,0.7890946502057613,0.2109053497942387,4.081920385360718,8.9960045122238e-06
4,128,0.0005,64,0.7880658436213992,0.2119341563786008,3.7849061489105225,8.556048112316512e-06
1,32,0.001,32,0.7860082304526749,0.21399176954732513,0.4163200855255127,3.2281181851328587e-06
4,512,0.01,32,0.7860082304526749,0.21399176954732513,126.44076323509216,0.00019475109965119342
5,32,0.001,256,0.7973251028806584,0.2026748971193416,0.3927292823791504,3.2606600995543447e-06
2,32,0.0005,32,0.7880658436213992,0.2119341563786008,0.9585447311401367,3.2953699758231863e-06
1,64,0.01,256,0.7962962962962963,0.20370370370370372,0.2532463073730469,3.0789445564586384e-06
6,128,0.01,128,0.7870370370370371,0.2129629629629629,6.415044546127319,1.3022451324854098e-05
1,64,0.0005,64,0.7901234567901234,0.2098765432098766,0.36536669731140137,3.232238075883628e-06
3,256,0.05,64,0.6584362139917695,0.34156378600823045,13.039393424987793,2.42209173526526e-05
5,128,0.005,128,0.7932098765432098,0.20679012345679015,5.214921712875366,1.0530234901682174e-05
5,512,0.0001,128,0.7942386831275721,0.20576131687242794,74.81028914451599,0.00011745223002718724
6,64,0.0005,128,0.7860082304526749,0.21399176954732513,2.024859666824341,5.7794945455233015e-06
4,32,0.001,32,0.7973251028806584,0.2026748971193416,1.370572566986084,4.973096898924004e-06
2,512,0.0001,32,0.8024691358024691,0.19753086419753085,62.85620999336243,9.950507949279873e-05
4,32,0.0001,64,0.7746913580246914,0.22530864197530864,0.9452126026153564,4.134126715733342e-06
6,64,0.0001,128,0.7860082304526749,0.21399176954732513,1.9433338642120361,5.745486549668267e-06
4,256,0.05,256,0.7839506172839507,0.21604938271604934,10.222867488861084,1.977642051267751e-05
1,64,0.0001,256,0.7088477366255144,0.29115226337448563,0.19808030128479004,2.98084583016933e-06
5,256,0.01,256,0.7983539094650206,0.2016460905349794,13.591347455978394,2.7007945784183064e-05
4,256,0.01,32,0.7788065843621399,0.2211934156378601,29.035866260528564,4.799546104585411e-05
4,128,0.05,64,0.7047325102880658,0.2952674897119342,3.2999513149261475,8.038206412728862e-06
4,64,0.005,128,0.7952674897119342,0.20473251028806583,1.4165270328521729,5.040996912384662e-06
2,512,0.0005,64,0.7983539094650206,0.2016460905349794,43.992180824279785,6.824795259476214e-05
2,512,0.01,128,0.7962962962962963,0.20370370370370372,23.42231822013855,3.9195746431649325e-05
4,256,0.0005,128,0.808641975308642,0.191358024691358,18.27823781967163,3.258879999329693e-05
1,64,0.01,64,0.7839506172839507,0.21604938271604934,0.3632659912109375,3.2123066005729813e-06
5,32,0.0005,256,0.7942386831275721,0.20576131687242794,0.48270344734191895,3.3716379588137622e-06
2,32,0.0005,128,0.7829218106995884,0.21707818930041156,0.33806633949279785,3.1710825230473596e-06
5,128,0.05,128,0.7849794238683128,0.21502057613168724,5.1006386280059814,1.0759286138973101e-05
6,128,0.05,128,0.7921810699588477,0.20781893004115226,5.992299556732178,1.1959643850457424e-05
2,32,0.01,128,0.7911522633744856,0.20884773662551437,0.31215333938598633,3.1685065064530143e-06
6,32,0.05,32,0.6327160493827161,0.3672839506172839,1.0239429473876953,4.227689876845588e-06
2,128,0.001,32,0.7818930041152263,0.21810699588477367,2.9679877758026123,7.260837993478429e-06
6,256,0.005,16,0.7870370370370371,0.2129629629629629,52.608028173446655,8.236293372628724e-05
2,128,0.01,128,0.7880658436213992,0.2119341563786008,2.0532398223876953,5.888854489729776e-06
6,128,0.0005,32,0.8045267489711934,0.19547325102880664,10.787276983261108,1.9431875358424913e-05
6,64,0.01,32,0.7777777777777778,0.2222222222222222,2.0948104858398438,5.866683779178491e-06
5,128,0.0001,128,0.7983539094650206,0.2016460905349794,3.594855546951294,8.295084597412498e-06
4,256,0.0001,256,0.8034979423868313,0.19650205761316875,7.482191324234009,1.5443249972915073e-05
6,256,0.0005,64,0.801440329218107,0.19855967078189296,22.78540563583374,3.9934783886158554e-05
4,64,0.0001,32,0.7890946502057613,0.2109053497942387,1.5926282405853271,5.304389622569029e-06
2,256,0.01,128,0.8055555555555556,0.19444444444444442,4.3335535526275635,9.900238460072214e-06
1,256,0.005,32,0.7962962962962963,0.20370370370370372,0.7714052200317383,3.776150720220345e-06
4,32,0.0005,128,0.7901234567901234,0.2098765432098766,0.4355955123901367,3.296427303101782e-06
6,256,0.001,16,0.8168724279835391,0.1831275720164609,40.65988230705261,6.362667797684031e-05
3,64,0.001,64,0.7921810699588477,0.20781893004115226,0.8036422729492188,3.7937403636574515e-06
5,32,0.0001,64,0.7736625514403292,0.22633744855967075,0.7333517074584961,3.691612953874302e-06
3,64,0.001,256,0.7860082304526749,0.21399176954732513,0.6505250930786133,3.6948670192630616e-06
4,32,0.0005,64,0.7911522633744856,0.20884773662551437,0.6278769969940186,3.6167457280281146e-06
2,512,0.0001,128,0.7983539094650206,0.2016460905349794,12.962374687194824,2.405167566403375e-05
2,32,0.001,16,0.7911522633744856,0.20884773662551437,1.137943983078003,4.561040525739867e-06
2,256,0.005,16,0.8106995884773662,0.18930041152263377,9.650938987731934,1.720131474151152e-05
6,256,0.0001,16,0.8189300411522634,0.18106995884773658,40.90133857727051,6.498490533493926e-05
2,256,0.0005,128,0.8024691358024691,0.19753086419753085,4.499297380447388,1.0154921442558182e-05
6,32,0.0001,16,0.7880658436213992,0.2119341563786008,2.501645565032959,6.512637864560252e-06
4,256,0.0005,64,0.7921810699588477,0.20781893004115226,14.320655584335327,2.6427037767008392e-05
2,256,0.05,16,0.7325102880658436,0.2674897119341564,9.901363849639893,1.8247966486769563e-05
6,256,0.01,16,0.7942386831275721,0.20576131687242794,41.872928619384766,6.519000241968047e-05
2,64,0.001,128,0.8024691358024691,0.19753086419753085,0.49919819831848145,3.4210907877864166e-06
5,32,0.0001,32,0.779835390946502,0.220164609053498,1.2099759578704834,4.374927214389604e-06
2,256,0.0005,16,0.8076131687242798,0.1923868312757202,9.804562091827393,1.7950743120889134e-05
1,512,0.0005,256,0.7849794238683128,0.21502057613168724,1.1383721828460693,4.580251226343831e-06
1,32,0.005,32,0.7952674897119342,0.20473251028806583,0.4009263515472412,3.2677449312684227e-06
2,512,0.005,16,0.801440329218107,0.19855967078189296,80.23007845878601,0.00012666138063637021
6,128,0.05,32,0.6327160493827161,0.3672839506172839,4.492255210876465,9.425411294593566e-06
2,64,0.0005,128,0.7942386831275721,0.20576131687242794,0.5021588802337646,3.379775365814135e-06
2,256,0.001,128,0.8189300411522634,0.18106995884773658,4.562531232833862,1.0262099419262596e-05
6,32,0.001,16,0.7839506172839507,0.21604938271604934,2.5439658164978027,6.458924829636963e-06
2,32,0.05,128,0.7777777777777778,0.2222222222222222,0.23389291763305664,3.0420103976228506e-06
3,256,0.005,16,0.8055555555555556,0.19444444444444442,17.187495231628418,2.857013007254704e-05
2,32,0.001,128,0.7932098765432098,0.20679012345679015,0.25617289543151855,3.057432923311817e-06
1,256,0.05,64,0.7746913580246914,0.22530864197530864,0.4227924346923828,3.268780199586386e-06
5,32,0.01,128,0.8034979423868313,0.19650205761316875,0.48618602752685547,3.367283214456361e-06
5,512,0.005,128,0.8076131687242798,0.1923868312757202,46.31610870361328,7.602796083355602e-05
2,32,0.0005,16,0.7860082304526749,0.21399176954732513,1.1237740516662598,4.45800111024699e-06
2,128,0.0005,128,0.7921810699588477,0.20781893004115226,1.431779146194458,5.083416214967878e-06
4,128,0.0005,128,0.7962962962962963,0.20370370370370372,2.9043257236480713,7.256350961475265e-06
4,64,0.0005,128,0.7880658436213992,0.2119341563786008,0.9856133460998535,4.2072871659071e-06
2,128,0.05,128,0.7849794238683128,0.21502057613168724,1.263472557067871,4.766064853469787e-06
5,256,0.01,128,0.7911522633744856,0.20884773662551437,13.651492595672607,2.5778918401599517e-05
1,64,0.005,32,0.7818930041152263,0.21810699588477367,0.4792943000793457,3.376022711490942e-06
4,256,0.001,128,0.7962962962962963,0.20370370370370372,11.821930885314941,2.2588599179347117e-05
2,32,0.05,32,0.7314814814814815,0.2685185185185185,0.5895059108734131,3.535357631136249e-06
2,512,0.001,128,0.8004115226337448,0.19958847736625518,13.074061155319214,2.3885459885289622e-05
2,256,0.0001,128,0.7870370370370371,0.2129629629629629,4.59181547164917,1.0068819686611718e-05
4,128,0.01,64,0.7880658436213992,0.2119341563786008,3.5497257709503174,8.384620094291996e-06
4,128,0.0001,128,0.7921810699588477,0.20781893004115226,2.886704683303833,7.134478188413041e-06
5,64,0.001,128,0.7880658436213992,0.2119341563786008,1.2887885570526123,4.865374081420907e-06
