layers,lr,batch,val_acc,error,time_s,co2_kg
"(64, 64)",0.005,256,0.8045267489711934,0.19547325102880664,0.49938035011291504,2.2919385215614227e-06
"(64, 64)",0.01,16,0.7870370370370371,0.2129629629629629,1.397789478302002,3.763068473833524e-06
"(64, 64)",0.01,32,0.8024691358024691,0.19753086419753085,0.7966969013214111,2.7764091540908123e-06
"(64, 64)",0.01,64,0.8096707818930041,0.19032921810699588,0.5257530212402344,2.3292174157279103e-06
"(64, 64)",0.01,128,0.7973251028806584,0.2026748971193416,0.5038893222808838,2.3023247874142086e-06
"(64, 64)",0.01,256,0.7973251028806584,0.2026748971193416,0.4861459732055664,2.276002783459193e-06
"(64, 64)",0.05,16,0.7181069958847737,0.28189300411522633,1.41621994972229,3.780028553387147e-06
"(64, 64)",0.05,32,0.7551440329218106,0.24485596707818935,0.7709512710571289,2.746075687886923e-06
"(64, 64)",0.05,64,0.7767489711934157,0.22325102880658432,0.49285149574279785,2.283547021019233e-06
"(64, 64)",0.05,128,0.7582304526748971,0.24176954732510292,0.46335840225219727,2.2445863610736203e-06
"(64, 64)",0.05,256,0.8004115226337448,0.19958847736625518,0.4247779846191406,2.1664772815363396e-06
"(128, 128)",0.0001,16,0.7757201646090535,0.22427983539094654,4.286500930786133,8.644676044811698e-06
"(128, 128)",0.0001,32,0.7767489711934157,0.22325102880658432,2.551666498184204,5.635799618041703e-06
"(128, 128)",0.0001,64,0.7839506172839507,0.21604938271604934,1.6891124248504639,4.2464558843441025e-06
"(128, 128)",0.0001,128,0.7829218106995884,0.21707818930041156,1.6029069423675537,4.168834978614515e-06
"(128, 128)",0.0001,256,0.7664609053497943,0.23353909465020573,1.7600514888763428,4.479503505435228e-06
"(128, 128)",0.0005,16,0.7973251028806584,0.2026748971193416,4.294455051422119,8.478331039136357e-06
"(128, 128)",0.0005,32,0.7932098765432098,0.20679012345679015,2.534759998321533,5.606396804777164e-06
"(128, 128)",0.0005,64,0.7932098765432098,0.20679012345679015,1.729970932006836,4.335634299735436e-06
"(128, 128)",0.0005,128,0.7921810699588477,0.20781893004115226,1.5792155265808105,4.146632983378536e-06
"(128, 128)",0.0005,256,0.7788065843621399,0.2211934156378601,1.894514560699463,4.834287452933918e-06
"(128, 128)",0.001,16,0.7942386831275721,0.20576131687242794,4.2746758460998535,8.465189753886684e-06
"(128, 128)",0.001,32,0.7818930041152263,0.21810699588477367,2.5642874240875244,5.640487320424763e-06
"(128, 128)",0.001,64,0.7942386831275721,0.20576131687242794,1.6931827068328857,4.2549168090252645e-06
"(128, 128)",0.001,128,0.7911522633744856,0.20884773662551437,1.5456407070159912,4.08717452113561e-06
"(128, 128)",0.001,256,0.7932098765432098,0.20679012345679015,1.812330961227417,4.768311274169885e-06
"(128, 128)",0.005,16,0.7901234567901234,0.2098765432098766,4.140848398208618,8.215211110218513e-06
"(128, 128)",0.005,32,0.7870370370370371,0.2129629629629629,2.4671735763549805,5.524185166583852e-06
"(128, 128)",0.005,64,0.7983539094650206,0.2016460905349794,1.6418068408966064,4.16129281398116e-06
"(128, 128)",0.005,128,0.7870370370370371,0.2129629629629629,1.531531810760498,4.075001120973645e-06
"(128, 128)",0.005,256,0.7880658436213992,0.2119341563786008,1.8543994426727295,4.635009741109377e-06
"(128, 128)",0.01,16,0.7839506172839507,0.21604938271604934,4.143380880355835,8.237390496595943e-06
"(128, 128)",0.01,32,0.7952674897119342,0.20473251028806583,2.453718662261963,5.4975974991881955e-06
"(128, 128)",0.01,64,0.7952674897119342,0.20473251028806583,1.572983741760254,4.059006584228006e-06
"(128, 128)",0.01,128,0.7880658436213992,0.2119341563786008,1.5501418113708496,4.090207716363562e-06
"(128, 128)",0.01,256,0.7757201646090535,0.22427983539094654,1.8108389377593994,4.6637217208606515e-06
"(128, 128)",0.05,16,0.7767489711934157,0.22325102880658432,4.147363185882568,8.257436695515382e-06
"(128, 128)",0.05,32,0.7705761316872428,0.22942386831275718,2.416206121444702,5.411213258567539e-06
