n_layers,n_neurons,learning_rate,batch_size,val_accuracy,error,time_s,co2_kg
4,64,0.001,32,0.7818930041152263,0.21810699588477367,2.1892645359039307,5.043939695896947e-06
2,32,0.01,64,0.7839506172839507,0.21604938271604934,0.5466077327728271,2.355185916265525e-06
1,64,0.005,64,0.779835390946502,0.220164609053498,0.394603967666626,2.1237310118140233e-06
2,512,0.001,64,0.7983539094650206,0.2016460905349794,40.852022647857666,6.811289227358587e-05
4,64,0.001,64,0.8024691358024691,0.19753086419753085,1.9197702407836914,4.6162732766480516e-06
4,128,0.001,256,0.7932098765432098,0.20679012345679015,6.919787645339966,1.3830901672383684e-05
1,64,0.0005,128,0.779835390946502,0.220164609053498,0.29134464263916016,1.93232920635055e-06
1,512,0.001,256,0.7932098765432098,0.20679012345679015,1.5506761074066162,4.055639142567905e-06
3,32,0.001,64,0.7870370370370371,0.2129629629629629,0.8129000663757324,2.7973894883382093e-06
3,32,0.0005,256,0.7808641975308642,0.21913580246913578,0.2949399948120117,1.9590834924876583e-06
3,128,0.0001,256,0.7746913580246914,0.22530864197530864,5.049571752548218,1.0209791672065102e-05
1,128,0.01,128,0.7901234567901234,0.2098765432098766,0.4055442810058594,2.185573568954182e-06
2,128,0.0005,64,0.7932098765432098,0.20679012345679015,1.9222266674041748,4.623429785079699e-06
4,64,0.0001,64,0.7921810699588477,0.20781893004115226,1.4604072570800781,3.884691523264331e-06
5,256,0.0001,128,0.7983539094650206,0.2016460905349794,21.52158212661743,4.022028207962551e-05
3,32,0.005,32,0.7932098765432098,0.20679012345679015,0.8247470855712891,2.8466990556388283e-06
2,512,0.0005,64,0.7983539094650206,0.2016460905349794,37.02786302566528,6.211151581519148e-05
1,64,0.0001,128,0.7417695473251029,0.2582304526748971,0.28817272186279297,1.954426541821154e-06
5,64,0.01,128,0.7860082304526749,0.21399176954732513,1.562861680984497,4.006336756045195e-06
4,32,0.01,32,0.7890946502057613,0.2109053497942387,1.9041972160339355,4.592910623165692e-06
4,64,0.005,256,0.7962962962962963,0.20370370370370372,1.528590440750122,4.002780485154587e-06
4,512,0.0001,256,0.8106995884773662,0.18930041152263377,31.394962787628174,5.5292652688868025e-05
2,128,0.001,16,0.7942386831275721,0.20576131687242794,4.17639946937561,8.31669904262225e-06
4,32,0.0005,64,0.7911522633744856,0.20884773662551437,1.3748672008514404,3.7752909409189035e-06
2,64,0.005,64,0.8055555555555556,0.19444444444444442,0.7831525802612305,2.754787123666251e-06
1,256,0.005,64,0.7973251028806584,0.2026748971193416,0.8437235355377197,2.8374226603940395e-06
5,32,0.0001,128,0.7746913580246914,0.22530864197530864,0.639610767364502,2.5339694540451707e-06
2,64,0.001,256,0.7921810699588477,0.20781893004115226,0.6242964267730713,2.494631674751294e-06
4,64,0.01,32,0.7942386831275721,0.20576131687242794,1.9656341075897217,4.68205628406322e-06
1,64,0.0001,64,0.7664609053497943,0.23353909465020573,0.4564332962036133,2.2330961572224925e-06
4,128,0.0001,32,0.7973251028806584,0.2026748971193416,6.928319692611694,1.2775680591297563e-05
3,32,0.001,256,0.7860082304526749,0.21399176954732513,0.40093040466308594,2.1644780965394617e-06
4,32,0.005,32,0.7860082304526749,0.21399176954732513,1.4202361106872559,3.812500783403382e-06
4,128,0.01,64,0.7880658436213992,0.2119341563786008,4.251012325286865,8.417420632952043e-06
1,64,0.01,128,0.7860082304526749,0.21399176954732513,0.2937331199645996,1.959118698256141e-06
5,128,0.001,256,0.7788065843621399,0.2211934156378601,4.245120525360107,8.844772151169386e-06
3,256,0.0005,256,0.8045267489711934,0.19547325102880664,5.7099220752716064,1.2065567763075951e-05
5,512,0.001,128,0.7973251028806584,0.2026748971193416,69.68228936195374,0.00011600275335303075
4,64,0.01,64,0.7952674897119342,0.20473251028806583,1.3782858848571777,3.727301776285296e-06
3,64,0.005,256,0.7942386831275721,0.20576131687242794,1.0638988018035889,3.2011960132447334e-06
2,128,0.0001,64,0.7839506172839507,0.21604938271604934,2.7220568656921387,6.019501115221695e-06
1,64,0.005,128,0.7911522633744856,0.20884773662551437,0.3898444175720215,2.121657195872158e-06
4,64,0.005,64,0.7860082304526749,0.21399176954732513,1.713604211807251,4.284092130771454e-06
3,512,0.005,64,0.7973251028806584,0.2026748971193416,62.62562537193298,0.00010371388541073563
1,32,0.005,16,0.7890946502057613,0.2109053497942387,1.1208393573760986,3.2954589461264434e-06
1,32,0.005,32,0.7952674897119342,0.20473251028806583,0.719520092010498,2.6454209726851204e-06
1,64,0.01,16,0.7818930041152263,0.21810699588477367,1.2539570331573486,3.5378674247619744e-06
1,64,0.0005,64,0.7901234567901234,0.2098765432098766,0.39069271087646484,2.123440697183511e-06
1,64,0.0005,16,0.7901234567901234,0.2098765432098766,0.955845832824707,3.046073139330629e-06
2,64,0.0005,256,0.7890946502057613,0.2109053497942387,0.6197042465209961,2.481474746922004e-06
1,256,0.05,128,0.7829218106995884,0.21707818930041156,0.45972251892089844,2.238132935828615e-06
2,512,0.001,256,0.8127572016460906,0.18724279835390945,12.245655298233032,2.216593869517912e-05
1,64,0.05,256,0.7777777777777778,0.2222222222222222,0.17758655548095703,1.7762115087006706e-06
5,64,0.005,128,0.7911522633744856,0.20884773662551437,1.7665727138519287,4.334568300876663e-06
4,512,0.0001,128,0.7942386831275721,0.20576131687242794,51.43603706359863,8.578563448155511e-05
5,256,0.0005,128,0.801440329218107,0.19855967078189296,23.342085123062134,4.275726504973782e-05
4,64,0.05,64,0.6872427983539094,0.31275720164609055,1.1351792812347412,3.345149553276974e-06
2,256,0.005,16,0.8106995884773662,0.18930041152263377,13.2046217918396,2.3070601013178086e-05
2,512,0.0001,256,0.801440329218107,0.19855967078189296,12.326356172561646,2.23078133962821e-05
1,32,0.05,256,0.7932098765432098,0.20679012345679015,0.147691011428833,1.7062929330154096e-06
1,256,0.0005,16,0.8024691358024691,0.19753086419753085,1.6722638607025146,4.176254865436292e-06
1,64,0.001,128,0.7890946502057613,0.2109053497942387,0.32857441902160645,2.0344846122795584e-06
3,128,0.005,256,0.8055555555555556,0.19444444444444442,4.40669584274292,9.433507880175384e-06
1,128,0.0001,128,0.7510288065843621,0.2489711934156379,0.38978052139282227,2.1173970542220314e-06
4,256,0.005,32,0.779835390946502,0.220164609053498,30.109092950820923,6.357361130256167e-05
4,32,0.05,256,0.779835390946502,0.220164609053498,0.40784239768981934,2.1432889166912885e-06
1,128,0.01,32,0.7932098765432098,0.20679012345679015,0.768028736114502,2.7437515689801602e-06
3,64,0.005,64,0.7993827160493827,0.2006172839506173,1.1198835372924805,3.2988478908646253e-06
1,64,0.05,16,0.76440329218107,0.23559670781893005,1.0786466598510742,3.2405589979586513e-06
4,64,0.0005,256,0.7952674897119342,0.20473251028806583,1.6396799087524414,4.198037704368104e-06
2,32,0.001,256,0.7880658436213992,0.2119341563786008,0.2343752384185791,1.852907535301383e-06
2,512,0.005,256,0.7952674897119342,0.20473251028806583,13.5133638381958,2.4795407690788825e-05
4,32,0.05,32,0.7283950617283951,0.2716049382716049,0.8872244358062744,2.948763079147484e-06
2,512,0.01,256,0.7952674897119342,0.20473251028806583,14.295591115951538,2.560448675970078e-05
2,128,0.001,128,0.7911522633744856,0.20884773662551437,2.273761749267578,5.206258420182952e-06
5,64,0.01,256,0.7983539094650206,0.2016460905349794,1.1758415699005127,3.39910692605117e-06
2,256,0.001,256,0.7983539094650206,0.2016460905349794,4.9801225662231445,9.94702325520382e-06
5,32,0.005,256,0.7973251028806584,0.2026748971193416,0.5198695659637451,2.3465247172611573e-06
4,256,0.0005,64,0.7921810699588477,0.20781893004115226,31.66096782684326,5.491805483452827e-05
1,256,0.05,256,0.7767489711934157,0.22325102880658432,0.5023560523986816,2.29732569275777e-06
2,256,0.05,64,0.7818930041152263,0.21810699588477367,11.105358362197876,2.0396708358530774e-05
5,128,0.005,128,0.7932098765432098,0.20679012345679015,3.6027252674102783,7.529413119928728e-06
2,32,0.005,256,0.8004115226337448,0.19958847736625518,0.23809385299682617,1.8600336121299015e-06
4,32,0.05,64,0.7345679012345679,0.26543209876543206,0.7204527854919434,2.6449174705822872e-06
3,256,0.0001,64,0.8065843621399177,0.1934156378600823,21.861676931381226,3.829239594755958e-05
2,512,0.0005,256,0.808641975308642,0.191358024691358,12.270706415176392,2.223516775316032e-05
5,128,0.01,32,0.7921810699588477,0.20781893004115226,8.321140050888062,1.5010831048394921e-05
2,256,0.001,128,0.8189300411522634,0.18106995884773658,7.427051782608032,1.4193953277691495e-05
3,256,0.05,256,0.779835390946502,0.220164609053498,6.051687002182007,1.2620838260739837e-05
1,128,0.05,256,0.7818930041152263,0.21810699588477367,0.40970778465270996,2.1641160017588688e-06
4,128,0.001,32,0.7911522633744856,0.20884773662551437,7.508541584014893,1.3763768300390707e-05
1,512,0.0005,256,0.7849794238683128,0.21502057613168724,1.3778049945831299,3.7315323728855834e-06
1,512,0.0001,16,0.7870370370370371,0.2129629629629629,3.0927324295043945,6.513807980921072e-06
2,256,0.005,256,0.8117283950617284,0.18827160493827155,4.948377370834351,9.947329894906687e-06
3,64,0.01,32,0.7880658436213992,0.2119341563786008,2.082777738571167,4.834120994753222e-06
3,128,0.01,32,0.8055555555555556,0.19444444444444442,4.535845518112183,8.838208610873866e-06
3,64,0.05,32,0.7901234567901234,0.2098765432098766,2.1662111282348633,4.999401858186314e-06
1,32,0.05,64,0.7808641975308642,0.21913580246913578,0.3437466621398926,2.0237733396445387e-06
4,512,0.0001,64,0.7932098765432098,0.20679012345679015,93.82525444030762,0.00015403831478253346
4,32,0.001,64,0.7973251028806584,0.2026748971193416,0.811286449432373,2.7933555665974168e-06
2,64,0.001,128,0.8024691358024691,0.19753086419753085,0.6448721885681152,2.5150397170445163e-06
4,128,0.005,32,0.8004115226337448,0.19958847736625518,6.488970041275024,1.2066898947833465e-05
2,512,0.01,128,0.7962962962962963,0.20370370370370372,18.980254888534546,3.263220061613586e-05
2,128,0.005,256,0.7880658436213992,0.2119341563786008,2.936843156814575,6.421258996662217e-06
2,64,0.05,64,0.7767489711934157,0.22325102880658432,0.5871694087982178,2.440974782515294e-06
1,128,0.05,16,0.7685185185185185,0.2314814814814815,1.1881844997406006,3.4154894785166777e-06
2,32,0.05,64,0.7736625514403292,0.22633744855967075,0.4138312339782715,2.1488307682634695e-06
4,32,0.005,128,0.7911522633744856,0.20884773662551437,0.5185377597808838,2.3182535643971314e-06
1,64,0.05,64,0.7674897119341564,0.23251028806584362,0.36434507369995117,2.087964159409451e-06
2,512,0.0001,128,0.7983539094650206,0.2016460905349794,17.676064491271973,3.045105981516735e-05
2,64,0.05,256,0.8004115226337448,0.19958847736625518,0.4167454242706299,2.1580043246667296e-06
5,32,0.001,64,0.7962962962962963,0.20370370370370372,0.9235231876373291,2.9993528670534883e-06
3,512,0.01,256,0.7890946502057613,0.2109053497942387,21.138920545578003,3.643792470791474e-05
2,64,0.005,256,0.8045267489711934,0.19547325102880664,0.5809400081634521,2.43176128480572e-06
2,256,0.01,256,0.7788065843621399,0.2211934156378601,4.67889666557312,9.610255510438809e-06
2,64,0.0001,256,0.7582304526748971,0.24176954732510292,0.6281223297119141,2.494178134279953e-06
2,32,0.05,256,0.7818930041152263,0.21810699588477367,0.2633841037750244,1.8914804588666912e-06
1,64,0.01,32,0.7839506172839507,0.21604938271604934,0.5574557781219482,2.3967547473824285e-06
1,64,0.05,128,0.7623456790123457,0.23765432098765427,0.20942401885986328,1.8171114962738126e-06
2,64,0.01,32,0.8024691358024691,0.19753086419753085,0.9559953212738037,3.042072260032079e-06
2,256,0.0001,32,0.7952674897119342,0.20473251028806583,10.640804529190063,1.896399203033061e-05
2,512,0.001,128,0.8004115226337448,0.19958847736625518,19.905261754989624,3.38918711828413e-05
3,64,0.0005,256,0.7921810699588477,0.20781893004115226,0.9386582374572754,2.996194476509352e-06
2,32,0.001,128,0.7932098765432098,0.20679012345679015,0.2758324146270752,1.9369490650472386e-06
2,32,0.01,128,0.7911522633744856,0.20884773662551437,0.2892758846282959,1.9532764721021714e-06
4,64,0.005,32,0.7901234567901234,0.2098765432098766,1.9848058223724365,4.724155832471511e-06
2,32,0.05,128,0.7777777777777778,0.2222222222222222,0.28351545333862305,1.945336681793722e-06
2,32,0.0005,128,0.7829218106995884,0.21707818930041156,0.3179314136505127,1.9926386144475962e-06
2,256,0.005,128,0.8034979423868313,0.19650205761316875,7.009639263153076,1.3558662105858999e-05
4,512,0.05,32,0.7304526748971193,0.2695473251028807,165.89452075958252,0.00027214930994989
4,256,0.0001,64,0.8045267489711934,0.19547325102880664,29.880456686019897,5.299356411024131e-05
2,32,0.01,256,0.8117283950617284,0.18827160493827155,0.2545344829559326,1.8813238106595008e-06
2,256,0.0005,256,0.7870370370370371,0.2129629629629629,4.789638042449951,9.859294297030662e-06
2,64,0.05,128,0.7582304526748971,0.24176954732510292,0.647974967956543,2.5200036500625685e-06
4,512,0.05,256,0.6337448559670782,0.3662551440329218,23.300223350524902,4.064783246260413e-05
5,256,0.001,128,0.7849794238683128,0.21502057613168724,22.73460602760315,4.144485907782818e-05
2,64,0.01,256,0.7973251028806584,0.2026748971193416,0.6043248176574707,2.4619318321325983e-06
2,128,0.01,256,0.7757201646090535,0.22427983539094654,2.7356536388397217,6.249528646401378e-06
2,64,0.005,128,0.7983539094650206,0.2016460905349794,0.7610838413238525,2.700145811257226e-06
2,256,0.01,128,0.8055555555555556,0.19444444444444442,6.606350898742676,1.347553923589965e-05
2,32,0.0005,256,0.7870370370370371,0.2129629629629629,0.20644497871398926,1.8135151693795914e-06
2,32,0.005,128,0.7952674897119342,0.20473251028806583,0.28937411308288574,1.952603742530977e-06
2,256,0.05,256,0.7767489711934157,0.22325102880658432,2.7880606651306152,6.593400550591175e-06
4,512,0.005,64,0.7695473251028807,0.2304526748971193,80.3739161491394,0.00013259497624464967
4,256,0.0005,32,0.8004115226337448,0.19958847736625518,16.76764988899231,2.8741593149752867e-05
5,512,0.01,128,0.772633744855967,0.22736625514403297,48.037070751190186,8.115757043626434e-05
2,32,0.0001,128,0.7746913580246914,0.22530864197530864,0.25093674659729004,1.9043474337320939e-06
4,64,0.0005,32,0.7983539094650206,0.2016460905349794,1.5899109840393066,4.069003345794357e-06
3,64,0.01,64,0.8055555555555556,0.19444444444444442,0.715064287185669,2.638434473888867e-06
4,256,0.05,256,0.7839506172839507,0.21604938271604934,7.244803190231323,1.4638467455430175e-05
1,32,0.01,32,0.8024691358024691,0.19753086419753085,0.4032433032989502,2.1345964734560558e-06
2,128,0.0001,32,0.7767489711934157,0.22325102880658432,2.3804750442504883,5.364516183176455e-06
5,512,0.001,256,0.7962962962962963,0.20370370370370372,33.557037115097046,6.445387007700312e-05
1,512,0.01,32,0.7870370370370371,0.2129629629629629,0.919823408126831,2.9766958135059097e-06
5,256,0.01,256,0.7983539094650206,0.2016460905349794,9.783393859863281,1.925676904094035e-05
2,64,0.0005,128,0.7942386831275721,0.20576131687242794,0.503821611404419,2.3070189267675007e-06
3,512,0.001,64,0.7921810699588477,0.20781893004115226,47.10151410102844,7.852365419578125e-05
4,512,0.001,64,0.7849794238683128,0.21502057613168724,72.14865064620972,0.0001195044786499454
2,256,0.0005,128,0.8024691358024691,0.19753086419753085,4.946250915527344,1.0219051987538879e-05
2,256,0.0001,256,0.7808641975308642,0.21913580246913578,3.041107177734375,6.652305873588047e-06
3,32,0.001,128,0.7788065843621399,0.2211934156378601,0.3305552005767822,2.0124904830079605e-06
5,32,0.05,128,0.7962962962962963,0.20370370370370372,0.43540382385253906,2.1781133921614286e-06
2,64,0.01,128,0.7973251028806584,0.2026748971193416,0.46750664710998535,2.250812007009362e-06
4,128,0.0001,16,0.7829218106995884,0.21707818930041156,9.273282051086426,1.6545757199725015e-05
4,512,0.01,128,0.7777777777777778,0.2222222222222222,41.65152549743652,6.95076898404483e-05
1,64,0.0001,32,0.7716049382716049,0.22839506172839508,0.49910759925842285,2.2931177660197066e-06
4,128,0.05,64,0.7047325102880658,0.2952674897119342,2.994997501373291,6.360176619032531e-06
