layers,lr,batch,val_acc,error,time_s,co2_kg
"(256, 256)",0.01,64,0.808641975308642,0.191358024691358,11.981586933135986,2.1870583615394946e-05
"(512, 512)",0.01,16,0.7921810699588477,0.20781893004115226,123.19679713249207,0.00019870533258282044
"(128, 128, 128, 128)",0.0001,16,0.7829218106995884,0.21707818930041156,10.294029712677002,1.8214013187166432e-05
"(32, 32, 32, 32, 32, 32)",0.0001,32,0.7911522633744856,0.20884773662551437,1.8541896343231201,4.502026763757483e-06
"(128,)",0.05,16,0.7685185185185185,0.2314814814814815,1.305941104888916,3.661584172069499e-06
"(512, 512, 512, 512, 512)",0.01,32,0.7870370370370371,0.2129629629629629,207.7994680404663,0.000340757370481988
"(64, 64, 64, 64, 64)",0.005,256,0.7788065843621399,0.2211934156378601,1.4341542720794678,3.8063943433378167e-06
"(512, 512, 512)",0.0005,16,0.7901234567901234,0.2098765432098766,258.31126952171326,0.0004137160142014511
"(128, 128, 128, 128, 128)",0.001,256,0.7788065843621399,0.2211934156378601,9.270813703536987,1.771736184651878e-05
"(32, 32, 32, 32, 32)",0.01,256,0.7777777777777778,0.2222222222222222,0.776975154876709,2.7176852428559885e-06
"(256, 256, 256, 256, 256, 256)",0.0005,64,0.801440329218107,0.19855967078189296,52.37499523162842,8.926080564838859e-05
"(256, 256, 256, 256, 256, 256)",0.01,64,0.7685185185185185,0.2314814814814815,50.83574151992798,8.739587634363687e-05
"(64,)",0.0001,32,0.7716049382716049,0.22839506172839508,0.9492521286010742,3.0088012401613913e-06
"(64, 64, 64, 64, 64)",0.01,128,0.7860082304526749,0.21399176954732513,1.7595314979553223,4.349452623811691e-06
"(256, 256, 256)",0.001,64,0.7870370370370371,0.2129629629629629,23.063337087631226,3.989733653228752e-05
"(512, 512, 512, 512, 512)",0.0005,32,0.7962962962962963,0.20370370370370372,273.5347352027893,0.0004395648363063082
