layers,lr,batch,val_acc,error,time_s,co2_kg
"(512, 512)",0.0001,32,0.8024691358024691,0.19753086419753085,63.65034604072571,0.00010032591570400802
"(512, 512)",0.0001,64,0.7993827160493827,0.2006172839506173,35.25157570838928,5.572471026850769e-05
"(512, 512)",0.0001,128,0.7983539094650206,0.2016460905349794,19.70612072944641,3.345376435611495e-05
"(512, 512)",0.0001,256,0.801440329218107,0.19855967078189296,14.306737899780273,2.6110905093359265e-05
"(512, 512)",0.0005,16,0.8148148148148148,0.18518518518518523,124.0198655128479,0.00018767233460455972
"(512, 512)",0.0005,32,0.8137860082304527,0.18621399176954734,63.350130796432495,9.685936882097828e-05
"(512, 512)",0.0005,64,0.7983539094650206,0.2016460905349794,35.108245611190796,5.5628916874887486e-05
"(512, 512)",0.0005,128,0.8137860082304527,0.18621399176954734,19.676100969314575,3.20358883500431e-05
"(512, 512)",0.0005,256,0.808641975308642,0.191358024691358,12.28035831451416,2.223047706704014e-05
"(512, 512)",0.001,16,0.801440329218107,0.19855967078189296,118.78524541854858,0.00018047879338013156
"(512, 512)",0.001,32,0.808641975308642,0.191358024691358,66.11492037773132,0.00010407904326570052
"(512, 512)",0.001,64,0.7983539094650206,0.2016460905349794,32.767547369003296,5.4664676458983945e-05
"(512, 512)",0.001,128,0.8004115226337448,0.19958847736625518,19.63414978981018,3.3330923774333335e-05
"(512, 512)",0.001,256,0.8127572016460906,0.18724279835390945,12.013297080993652,2.2151029156197847e-05
"(512, 512)",0.005,16,0.801440329218107,0.19855967078189296,127.93726658821106,0.00019298077678256282
"(512, 512)",0.005,32,0.8096707818930041,0.19032921810699588,63.119855880737305,9.768462482481124e-05
"(512, 512)",0.005,64,0.7952674897119342,0.20473251028806583,34.370691776275635,5.6776667537198505e-05
"(512, 512)",0.005,128,0.8024691358024691,0.19753086419753085,19.178404331207275,3.290385882185538e-05
"(512, 512)",0.005,256,0.7952674897119342,0.20473251028806583,11.746018648147583,2.1520717964498848e-05
"(512, 512)",0.01,16,0.7921810699588477,0.20781893004115226,121.65814566612244,0.00018405940210114238
"(512, 512)",0.01,32,0.7901234567901234,0.2098765432098766,62.78991150856018,9.460258480771819e-05
"(512, 512)",0.01,64,0.7952674897119342,0.20473251028806583,34.25287675857544,5.399490689512323e-05
"(512, 512)",0.01,128,0.7962962962962963,0.20370370370370372,19.035038471221924,3.2445282451703504e-05
"(512, 512)",0.01,256,0.7952674897119342,0.20473251028806583,11.642477035522461,2.1651527387830723e-05
"(512, 512)",0.05,16,0.6327160493827161,0.3672839506172839,59.544732332229614,9.577023673552928e-05
"(512, 512)",0.05,32,0.7026748971193416,0.2973251028806584,63.00213885307312,9.952018242185621e-05
"(512, 512)",0.05,64,0.7139917695473251,0.28600823045267487,38.06558537483215,6.212693677542918e-05
"(512, 512)",0.05,128,0.7438271604938271,0.25617283950617287,21.249469757080078,3.646828145953961e-05
"(512, 512)",0.05,256,0.7695473251028807,0.2304526748971193,11.669814348220825,2.3408595573298134e-05
"(32, 32, 32)",0.0001,16,0.7705761316872428,0.22942386831275718,2.059115409851074,5.881461779479031e-06
"(32, 32, 32)",0.0001,32,0.7746913580246914,0.22530864197530864,1.198875904083252,4.683479462661512e-06
"(32, 32, 32)",0.0001,64,0.7705761316872428,0.22942386831275718,0.7175004482269287,3.714403737094714e-06
"(32, 32, 32)",0.0001,128,0.7613168724279835,0.23868312757201648,0.6194109916687012,3.6382965576885057e-06
"(32, 32, 32)",0.0001,256,0.73559670781893,0.26440329218106995,0.3060481548309326,3.169394197199736e-06
"(32, 32, 32)",0.0005,16,0.7901234567901234,0.2098765432098766,2.650242328643799,6.8073647016347224e-06
"(32, 32, 32)",0.0005,32,0.7870370370370371,0.2129629629629629,1.1068761348724365,4.4656034034229064e-06
"(32, 32, 32)",0.0005,64,0.7880658436213992,0.2119341563786008,1.167001724243164,4.710444255276672e-06
"(32, 32, 32)",0.0005,128,0.7757201646090535,0.22427983539094654,0.42350053787231445,3.317175987813535e-06
"(32, 32, 32)",0.0005,256,0.7808641975308642,0.21913580246913578,0.2866098880767822,3.0996262433756955e-06
"(32, 32, 32)",0.001,16,0.7921810699588477,0.20781893004115226,2.0428385734558105,5.474091104259884e-06
"(32, 32, 32)",0.001,32,0.7880658436213992,0.2119341563786008,1.1444299221038818,4.5911656185597115e-06
"(32, 32, 32)",0.001,64,0.7870370370370371,0.2129629629629629,0.8673348426818848,4.007069600754574e-06
"(32, 32, 32)",0.001,128,0.7788065843621399,0.2211934156378601,0.7169811725616455,3.8386175968326044e-06
"(32, 32, 32)",0.001,256,0.7860082304526749,0.21399176954732513,0.39450860023498535,3.3581421628165863e-06
"(32, 32, 32)",0.005,16,0.7983539094650206,0.2016460905349794,2.6895220279693604,6.743249783399946e-06
"(32, 32, 32)",0.005,32,0.7932098765432098,0.20679012345679015,1.3974790573120117,4.959978759702486e-06
"(32, 32, 32)",0.005,64,0.7860082304526749,0.21399176954732513,0.8783226013183594,3.996082821209314e-06
"(32, 32, 32)",0.005,128,0.7921810699588477,0.20781893004115226,0.4309685230255127,3.4283357810852072e-06
"(32, 32, 32)",0.005,256,0.7973251028806584,0.2026748971193416,0.39302992820739746,3.265113404244441e-06
"(32, 32, 32)",0.01,16,0.7942386831275721,0.20576131687242794,2.9385621547698975,7.47275038136683e-06
"(32, 32, 32)",0.01,32,0.7808641975308642,0.21913580246913578,1.785019874572754,5.382149224530114e-06
"(32, 32, 32)",0.01,64,0.7818930041152263,0.21810699588477367,0.5825309753417969,3.5410298650394077e-06
"(32, 32, 32)",0.01,128,0.7777777777777778,0.2222222222222222,0.46456098556518555,3.5031381867245204e-06
"(32, 32, 32)",0.01,256,0.7901234567901234,0.2098765432098766,0.34705066680908203,3.2089629950238565e-06
"(32, 32, 32)",0.05,16,0.691358024691358,0.308641975308642,1.7739520072937012,5.615514443613624e-06
"(32, 32, 32)",0.05,32,0.7777777777777778,0.2222222222222222,0.9967806339263916,4.218358892467956e-06
"(32, 32, 32)",0.05,64,0.7962962962962963,0.20370370370370372,0.6000847816467285,3.534432346869012e-06
"(32, 32, 32)",0.05,128,0.7839506172839507,0.21604938271604934,0.44374704360961914,3.321221742749872e-06
"(32, 32, 32)",0.05,256,0.7633744855967078,0.23662551440329216,0.31927990913391113,3.1809517469145717e-06
"(64, 64, 64)",0.0001,16,0.7962962962962963,0.20370370370370372,3.759894609451294,8.793939851545167e-06
"(64, 64, 64)",0.0001,32,0.7993827160493827,0.2006172839506173,2.063291311264038,5.491809460842003e-06
"(64, 64, 64)",0.0001,64,0.7860082304526749,0.21399176954732513,1.107778787612915,4.472072818244013e-06
"(64, 64, 64)",0.0001,128,0.7788065843621399,0.2211934156378601,1.3126904964447021,4.925029597427195e-06
"(64, 64, 64)",0.0001,256,0.7716049382716049,0.22839506172839508,1.199699878692627,4.690120241844341e-06
"(64, 64, 64)",0.0005,16,0.7932098765432098,0.20679012345679015,3.663273811340332,9.249114865895994e-06
"(64, 64, 64)",0.0005,32,0.7962962962962963,0.20370370370370372,2.0254814624786377,5.858324021612067e-06
"(64, 64, 64)",0.0005,64,0.801440329218107,0.19855967078189296,1.1758744716644287,4.6323801382766575e-06
"(64, 64, 64)",0.0005,128,0.7890946502057613,0.2109053497942387,1.168788194656372,3.728894298607412e-06
"(64, 64, 64)",0.0005,256,0.7921810699588477,0.20781893004115226,0.9402511119842529,4.061273735222746e-06
"(64, 64, 64)",0.001,16,0.8055555555555556,0.19444444444444442,2.8176705837249756,6.978886058601744e-06
"(64, 64, 64)",0.001,32,0.8076131687242798,0.1923868312757202,1.63114595413208,5.3347597277016654e-06
"(64, 64, 64)",0.001,64,0.7921810699588477,0.20781893004115226,1.1769380569458008,4.347184233523542e-06
"(64, 64, 64)",0.001,128,0.7983539094650206,0.2016460905349794,1.0921423435211182,4.4260416571588656e-06
"(64, 64, 64)",0.001,256,0.7860082304526749,0.21399176954732513,0.9094314575195312,4.0309206794440155e-06
"(64, 64, 64)",0.005,16,0.7767489711934157,0.22325102880658432,2.695347785949707,6.743452278176938e-06
"(64, 64, 64)",0.005,32,0.7962962962962963,0.20370370370370372,1.5055913925170898,5.1979073797743436e-06
"(64, 64, 64)",0.005,64,0.7993827160493827,0.2006172839506173,1.0643930435180664,4.317194420652322e-06
"(64, 64, 64)",0.005,128,0.7942386831275721,0.20576131687242794,1.1231071949005127,4.4719117843079675e-06
"(64, 64, 64)",0.005,256,0.7942386831275721,0.20576131687242794,1.1674714088439941,4.6210135450901936e-06
"(64, 64, 64)",0.01,16,0.7973251028806584,0.2026748971193416,4.178762912750244,9.483573749062495e-06
"(64, 64, 64)",0.01,32,0.7880658436213992,0.2119341563786008,1.3888359069824219,3.87963061855356e-06
"(64, 64, 64)",0.01,64,0.8055555555555556,0.19444444444444442,1.039548397064209,4.386420924355714e-06
"(64, 64, 64)",0.01,128,0.7993827160493827,0.2006172839506173,1.0871286392211914,4.472209075845917e-06
"(64, 64, 64)",0.01,256,0.7993827160493827,0.2006172839506173,0.9189741611480713,3.1590625155550417e-06
"(64, 64, 64)",0.05,16,0.7016460905349794,0.2983539094650206,1.7260148525238037,5.469103416397529e-06
"(64, 64, 64)",0.05,32,0.7901234567901234,0.2098765432098766,1.510077953338623,5.060308433577828e-06
"(64, 64, 64)",0.05,64,0.7932098765432098,0.20679012345679015,1.0285823345184326,4.194054566439376e-06
"(64, 64, 64)",0.05,128,0.7808641975308642,0.21913580246913578,1.442436695098877,5.060362312177627e-06
"(64, 64, 64)",0.05,256,0.7808641975308642,0.21913580246913578,0.8901236057281494,3.995453409072787e-06
"(128, 128, 128)",0.0001,16,0.7901234567901234,0.2098765432098766,9.207628011703491,1.737095244676586e-05
"(128, 128, 128)",0.0001,32,0.7829218106995884,0.21707818930041156,6.653233766555786,1.2969448702208912e-05
"(128, 128, 128)",0.0001,64,0.7818930041152263,0.21810699588477367,3.7409474849700928,8.500837512493017e-06
"(128, 128, 128)",0.0001,128,0.779835390946502,0.220164609053498,3.325559377670288,8.052508526581426e-06
"(128, 128, 128)",0.0001,256,0.7746913580246914,0.22530864197530864,4.490860939025879,1.0150093743791002e-05
"(128, 128, 128)",0.0005,16,0.8117283950617284,0.18827160493827155,8.185828924179077,1.5486267795992928e-05
"(128, 128, 128)",0.0005,32,0.8076131687242798,0.1923868312757202,5.835954904556274,1.183247171635962e-05
"(128, 128, 128)",0.0005,64,0.7932098765432098,0.20679012345679015,4.7270286083221436,1.0223420845194275e-05
"(128, 128, 128)",0.0005,128,0.7901234567901234,0.2098765432098766,3.7307002544403076,8.35669986620079e-06
"(128, 128, 128)",0.0005,256,0.7952674897119342,0.20473251028806583,3.792926788330078,9.774011367765248e-06
"(128, 128, 128)",0.001,16,0.7973251028806584,0.2026748971193416,8.290694236755371,1.5630899690900947e-05
"(128, 128, 128)",0.001,32,0.7952674897119342,0.20473251028806583,5.855509281158447,1.2023251543844481e-05
"(128, 128, 128)",0.001,64,0.7983539094650206,0.2016460905349794,3.616290330886841,8.433235058854734e-06
"(128, 128, 128)",0.001,128,0.7860082304526749,0.21399176954732513,3.5188896656036377,8.232439612271214e-06
"(128, 128, 128)",0.001,256,0.8034979423868313,0.19650205761316875,4.713956832885742,1.0363015241682688e-05
"(128, 128, 128)",0.005,16,0.7705761316872428,0.22942386831275718,8.110979795455933,1.548178781517145e-05
"(128, 128, 128)",0.005,32,0.7962962962962963,0.20370370370370372,5.769553184509277,1.1853943715484146e-05
"(128, 128, 128)",0.005,64,0.8045267489711934,0.19547325102880664,3.8507494926452637,9.45707309762672e-06
"(128, 128, 128)",0.005,128,0.7942386831275721,0.20576131687242794,3.2323081493377686,7.84644766893844e-06
"(128, 128, 128)",0.005,256,0.8055555555555556,0.19444444444444442,4.518911838531494,9.97068732354521e-06
"(128, 128, 128)",0.01,16,0.7993827160493827,0.2006172839506173,8.34688687324524,1.5746841023458525e-05
"(128, 128, 128)",0.01,32,0.8055555555555556,0.19444444444444442,7.095223903656006,1.3902680148543956e-05
"(128, 128, 128)",0.01,64,0.8045267489711934,0.19547325102880664,4.212738752365112,9.291302698136626e-06
"(128, 128, 128)",0.01,128,0.7870370370370371,0.2129629629629629,3.5285754203796387,8.491906218317423e-06
"(128, 128, 128)",0.01,256,0.7880658436213992,0.2119341563786008,4.423592805862427,9.921356827144118e-06
"(128, 128, 128)",0.05,16,0.6327160493827161,0.3672839506172839,3.097163200378418,7.501140855682002e-06
"(128, 128, 128)",0.05,32,0.7345679012345679,0.26543209876543206,2.600003957748413,6.6284374812204054e-06
"(128, 128, 128)",0.05,64,0.7602880658436214,0.2397119341563786,2.4180030822753906,6.308789910470924e-06
"(128, 128, 128)",0.05,128,0.7767489711934157,0.22325102880658432,2.9883675575256348,7.3178164188181674e-06
"(128, 128, 128)",0.05,256,0.7736625514403292,0.22633744855967075,4.2755126953125,9.780820214511906e-06
"(256, 256, 256)",0.0001,16,0.8034979423868313,0.19650205761316875,21.436769247055054,3.4104865680658516e-05
"(256, 256, 256)",0.0001,32,0.7942386831275721,0.20576131687242794,22.69391393661499,3.819315747931956e-05
"(256, 256, 256)",0.0001,64,0.8065843621399177,0.1934156378600823,20.137744903564453,3.5557861184730825e-05
"(256, 256, 256)",0.0001,128,0.8065843621399177,0.1934156378600823,11.740815877914429,2.368796259393883e-05
"(256, 256, 256)",0.0001,256,0.8076131687242798,0.1923868312757202,7.297747373580933,1.5726573002907016e-05
"(256, 256, 256)",0.0005,16,0.7911522633744856,0.20884773662551437,23.93597722053528,3.9603875433294405e-05
"(256, 256, 256)",0.0005,32,0.8096707818930041,0.19032921810699588,22.72761368751526,3.9197727072878606e-05
"(256, 256, 256)",0.0005,64,0.8004115226337448,0.19958847736625518,19.740679264068604,3.4758180466507794e-05
"(256, 256, 256)",0.0005,128,0.7993827160493827,0.2006172839506173,11.728250980377197,2.3286081434290013e-05
"(256, 256, 256)",0.0005,256,0.8045267489711934,0.19547325102880664,7.861316919326782,1.589979241070323e-05
"(256, 256, 256)",0.001,16,0.7901234567901234,0.2098765432098766,23.706582069396973,3.783661039645964e-05
"(256, 256, 256)",0.001,32,0.7880658436213992,0.2119341563786008,21.95370316505432,3.534262812440936e-05
"(256, 256, 256)",0.001,64,0.7870370370370371,0.2129629629629629,19.575479745864868,3.435269574653395e-05
"(256, 256, 256)",0.001,128,0.8137860082304527,0.18621399176954734,11.918436765670776,2.330885144482798e-05
"(256, 256, 256)",0.001,256,0.801440329218107,0.19855967078189296,7.623773097991943,1.6141197810577502e-05
"(256, 256, 256)",0.005,16,0.8055555555555556,0.19444444444444442,26.79392170906067,4.355167191988152e-05
"(256, 256, 256)",0.005,32,0.7777777777777778,0.2222222222222222,22.15532350540161,3.630416444639451e-05
"(256, 256, 256)",0.005,64,0.8148148148148148,0.18518518518518523,20.199649810791016,3.530220494505631e-05
"(256, 256, 256)",0.005,128,0.7911522633744856,0.20884773662551437,9.146990537643433,1.8341390752995972e-05
"(256, 256, 256)",0.005,256,0.8004115226337448,0.19958847736625518,5.024925231933594,1.1232076624252789e-05
"(256, 256, 256)",0.01,16,0.7757201646090535,0.22427983539094654,17.469660758972168,2.91712640359773e-05
"(256, 256, 256)",0.01,32,0.7983539094650206,0.2016460905349794,10.803906440734863,1.9317768297315696e-05
"(256, 256, 256)",0.01,64,0.801440329218107,0.19855967078189296,8.435165405273438,1.6569361355760236e-05
"(256, 256, 256)",0.01,128,0.808641975308642,0.191358024691358,7.555634021759033,1.6060728316380043e-05
"(256, 256, 256)",0.01,256,0.7901234567901234,0.2098765432098766,4.873810291290283,1.090880777114814e-05
"(256, 256, 256)",0.05,16,0.6327160493827161,0.3672839506172839,8.85450005531311,1.616469881147326e-05
"(256, 256, 256)",0.05,32,0.6327160493827161,0.3672839506172839,5.059557914733887,1.066310686028426e-05
"(256, 256, 256)",0.05,64,0.6584362139917695,0.34156378600823045,5.623136758804321,1.1913744799303121e-05
"(256, 256, 256)",0.05,128,0.7736625514403292,0.22633744855967075,7.345646619796753,1.5022300357020713e-05
"(256, 256, 256)",0.05,256,0.779835390946502,0.220164609053498,4.535195827484131,1.061340750657481e-05
"(512, 512, 512)",0.0001,16,0.808641975308642,0.191358024691358,178.5026979446411,0.00027319188985776657
"(512, 512, 512)",0.0001,32,0.8106995884773662,0.18930041152263377,86.55137991905212,0.00013878926235829606
"(512, 512, 512)",0.0001,64,0.808641975308642,0.191358024691358,46.301223278045654,7.4078074887434e-05
"(512, 512, 512)",0.0001,128,0.8004115226337448,0.19958847736625518,25.124555826187134,4.235880222862935e-05
"(512, 512, 512)",0.0001,256,0.8034979423868313,0.19650205761316875,15.104792356491089,4.988227476053784e-05
"(512, 512, 512)",0.0005,16,0.7901234567901234,0.2098765432098766,160.44569182395935,0.0002482108368306569
"(512, 512, 512)",0.0005,32,0.801440329218107,0.19855967078189296,86.14615511894226,0.00013847866588495727
"(512, 512, 512)",0.0005,64,0.8024691358024691,0.19753086419753085,46.08312940597534,7.36194268563972e-05
"(512, 512, 512)",0.0005,128,0.7870370370370371,0.2129629629629629,25.01759958267212,4.287357733461781e-05
"(512, 512, 512)",0.0005,256,0.7839506172839507,0.21604938271604934,15.055540561676025,4.266585042503811e-05
"(512, 512, 512)",0.001,16,0.7911522633744856,0.20884773662551437,159.98988103866577,0.00024518288947927836
"(512, 512, 512)",0.001,32,0.7860082304526749,0.21399176954732513,85.77099013328552,0.00013563658507863443
"(512, 512, 512)",0.001,64,0.7921810699588477,0.20781893004115226,45.743839740753174,7.278391944386409e-05
"(512, 512, 512)",0.001,128,0.7870370370370371,0.2129629629629629,25.127496004104614,4.2484679479053686e-05
"(512, 512, 512)",0.001,256,0.7932098765432098,0.20679012345679015,15.091059446334839,4.975332639756895e-05
"(512, 512, 512)",0.005,16,0.8004115226337448,0.19958847736625518,160.64929723739624,0.00024702156956066474
"(512, 512, 512)",0.005,32,0.815843621399177,0.184156378600823,85.12643051147461,0.00013749623729337156
"(512, 512, 512)",0.005,64,0.7973251028806584,0.2026748971193416,45.1366822719574,8.542898116671997e-05
"(512, 512, 512)",0.005,128,0.7716049382716049,0.22839506172839508,24.391669034957886,4.220704198334646e-05
"(512, 512, 512)",0.005,256,0.7993827160493827,0.2006172839506173,14.805531740188599,2.757482444874599e-05
"(512, 512, 512)",0.01,16,0.8065843621399177,0.1934156378600823,161.92920756340027,0.0002493214215115106
"(512, 512, 512)",0.01,32,0.7932098765432098,0.20679012345679015,85.33787059783936,0.0001301217749593482
"(512, 512, 512)",0.01,64,0.7767489711934157,0.22325102880658432,45.10750412940979,8.592123199876568e-05
"(512, 512, 512)",0.01,128,0.8024691358024691,0.19753086419753085,24.302139043807983,4.057357640576657e-05
"(512, 512, 512)",0.01,256,0.7890946502057613,0.2109053497942387,14.508779287338257,2.6449293126366133e-05
"(512, 512, 512)",0.05,16,0.7283950617283951,0.2716049382716049,101.40304017066956,0.00015667679640015133
"(512, 512, 512)",0.05,32,0.698559670781893,0.30144032921810704,48.384955644607544,7.749684210956716e-05
"(512, 512, 512)",0.05,64,0.757201646090535,0.24279835390946503,44.92606449127197,7.177601946619238e-05
"(512, 512, 512)",0.05,128,0.7664609053497943,0.23353909465020573,24.091862201690674,4.031536719029906e-05
"(512, 512, 512)",0.05,256,0.7407407407407407,0.2592592592592593,14.28687858581543,2.5969578689641675e-05
"(32, 32, 32, 32)",0.0001,16,0.7870370370370371,0.2129629629629629,1.8390638828277588,5.5259199427777105e-06
"(32, 32, 32, 32)",0.0001,32,0.7808641975308642,0.21913580246913578,1.0399248600006104,4.323714782091556e-06
"(32, 32, 32, 32)",0.0001,64,0.7746913580246914,0.22530864197530864,0.6514272689819336,3.564463400796219e-06
"(32, 32, 32, 32)",0.0001,128,0.7705761316872428,0.22942386831275718,0.4294707775115967,3.2890262783892955e-06
"(32, 32, 32, 32)",0.0001,256,0.7582304526748971,0.24176954732510292,0.3170933723449707,3.1280966002285385e-06
"(32, 32, 32, 32)",0.0005,16,0.7932098765432098,0.20679012345679015,1.823512315750122,5.487614727569388e-06
"(32, 32, 32, 32)",0.0005,32,0.7932098765432098,0.20679012345679015,1.0027618408203125,4.191106144663331e-06
"(32, 32, 32, 32)",0.0005,64,0.7911522633744856,0.20884773662551437,0.6223061084747314,2.8537474844853213e-06
"(32, 32, 32, 32)",0.0005,128,0.7901234567901234,0.2098765432098766,0.42984771728515625,3.2755747577394918e-06
"(32, 32, 32, 32)",0.0005,256,0.7808641975308642,0.21913580246913578,0.3256368637084961,3.1283607032457648e-06
"(32, 32, 32, 32)",0.001,16,0.7849794238683128,0.21502057613168724,1.8187150955200195,4.765368483324699e-06
"(32, 32, 32, 32)",0.001,32,0.7973251028806584,0.2026748971193416,1.017568826675415,4.309139551518944e-06
"(32, 32, 32, 32)",0.001,64,0.7973251028806584,0.2026748971193416,0.6241424083709717,3.550598886723736e-06
"(32, 32, 32, 32)",0.001,128,0.7911522633744856,0.20884773662551437,0.4308052062988281,2.6974219111830173e-06
"(32, 32, 32, 32)",0.001,256,0.7870370370370371,0.2129629629629629,0.33167505264282227,3.2208171043010134e-06
"(32, 32, 32, 32)",0.005,16,0.7890946502057613,0.2109053497942387,1.7911274433135986,5.566975885563794e-06
"(32, 32, 32, 32)",0.005,32,0.7860082304526749,0.21399176954732513,1.0110888481140137,4.2042911394899246e-06
"(32, 32, 32, 32)",0.005,64,0.7973251028806584,0.2026748971193416,0.6128275394439697,3.5148363977328842e-06
"(32, 32, 32, 32)",0.005,128,0.7911522633744856,0.20884773662551437,0.4362509250640869,3.2940868402288396e-06
"(32, 32, 32, 32)",0.005,256,0.7973251028806584,0.2026748971193416,0.32823944091796875,3.1418861961944003e-06
"(32, 32, 32, 32)",0.01,16,0.7993827160493827,0.2006172839506173,1.7921960353851318,5.445505391471337e-06
"(32, 32, 32, 32)",0.01,32,0.7890946502057613,0.2109053497942387,0.954993486404419,3.4320353938917845e-06
"(32, 32, 32, 32)",0.01,64,0.7808641975308642,0.21913580246913578,0.5885348320007324,3.4857423309568215e-06
"(32, 32, 32, 32)",0.01,128,0.8106995884773662,0.18930041152263377,0.41644787788391113,3.2795356202141267e-06
"(32, 32, 32, 32)",0.01,256,0.7911522633744856,0.20884773662551437,0.3033759593963623,2.493384352768523e-06
"(32, 32, 32, 32)",0.05,16,0.6327160493827161,0.3672839506172839,0.8225207328796387,3.868570138283016e-06
"(32, 32, 32, 32)",0.05,32,0.7283950617283951,0.2716049382716049,0.6484274864196777,3.5967161578156854e-06
"(32, 32, 32, 32)",0.05,64,0.7345679012345679,0.26543209876543206,0.564943790435791,3.4639436686314847e-06
"(32, 32, 32, 32)",0.05,128,0.7685185185185185,0.2314814814814815,0.38458943367004395,3.213289429208646e-06
"(32, 32, 32, 32)",0.05,256,0.779835390946502,0.220164609053498,0.27823710441589355,3.0979063880687553e-06
"(64, 64, 64, 64)",0.0001,16,0.7849794238683128,0.21502057613168724,2.5527827739715576,5.796224437720683e-06
"(64, 64, 64, 64)",0.0001,32,0.7890946502057613,0.2109053497942387,1.5547714233398438,5.1340513575631526e-06
"(64, 64, 64, 64)",0.0001,64,0.7921810699588477,0.20781893004115226,1.0194320678710938,4.229893429050232e-06
"(64, 64, 64, 64)",0.0001,128,0.7973251028806584,0.2026748971193416,0.9784674644470215,4.17414572760245e-06
"(64, 64, 64, 64)",0.0001,256,0.7860082304526749,0.21399176954732513,0.8354811668395996,3.9085400754269086e-06
"(64, 64, 64, 64)",0.0005,16,0.8045267489711934,0.19547325102880664,2.5915238857269287,6.617395487462294e-06
"(64, 64, 64, 64)",0.0005,32,0.7983539094650206,0.2016460905349794,1.5456817150115967,5.197177450608903e-06
"(64, 64, 64, 64)",0.0005,64,0.7952674897119342,0.20473251028806583,1.0345401763916016,4.3044776239491265e-06
"(64, 64, 64, 64)",0.0005,128,0.7880658436213992,0.2119341563786008,0.9648566246032715,4.144210428041271e-06
"(64, 64, 64, 64)",0.0005,256,0.7952674897119342,0.20473251028806583,0.8206558227539062,3.8823895308779905e-06
"(64, 64, 64, 64)",0.001,16,0.7860082304526749,0.21399176954732513,2.7041070461273193,6.671270150541494e-06
"(64, 64, 64, 64)",0.001,32,0.7818930041152263,0.21810699588477367,1.597100019454956,5.189864381273075e-06
"(64, 64, 64, 64)",0.001,64,0.8024691358024691,0.19753086419753085,1.0448434352874756,4.331611510286559e-06
"(64, 64, 64, 64)",0.001,128,0.7983539094650206,0.2016460905349794,0.9689340591430664,4.138319651743107e-06
"(64, 64, 64, 64)",0.001,256,0.7901234567901234,0.2098765432098766,0.8629732131958008,3.930164611810475e-06
"(64, 64, 64, 64)",0.005,16,0.801440329218107,0.19855967078189296,2.621675729751587,6.594669544245726e-06
"(64, 64, 64, 64)",0.005,32,0.7901234567901234,0.2098765432098766,1.529059886932373,5.082802474591636e-06
"(64, 64, 64, 64)",0.005,64,0.7860082304526749,0.21399176954732513,1.001699447631836,4.194541968990317e-06
"(64, 64, 64, 64)",0.005,128,0.7952674897119342,0.20473251028806583,0.9508728981018066,4.122968642611097e-06
"(64, 64, 64, 64)",0.005,256,0.7962962962962963,0.20370370370370372,0.8181359767913818,3.0874526760027244e-06
"(64, 64, 64, 64)",0.01,16,0.7890946502057613,0.2109053497942387,2.537692070007324,6.4465705273145226e-06
"(64, 64, 64, 64)",0.01,32,0.7942386831275721,0.20576131687242794,1.4805254936218262,5.102243008355298e-06
"(64, 64, 64, 64)",0.01,64,0.7952674897119342,0.20473251028806583,0.9651196002960205,4.1451841111454595e-06
"(64, 64, 64, 64)",0.01,128,0.7932098765432098,0.20679012345679015,0.8800327777862549,3.947630579429707e-06
"(64, 64, 64, 64)",0.01,256,0.7860082304526749,0.21399176954732513,0.7965457439422607,3.4624502161260187e-06
"(64, 64, 64, 64)",0.05,16,0.6327160493827161,0.3672839506172839,1.4053785800933838,4.914275586737565e-06
"(64, 64, 64, 64)",0.05,32,0.772633744855967,0.22736625514403297,1.4365460872650146,5.0591413089761325e-06
"(64, 64, 64, 64)",0.05,64,0.6872427983539094,0.31275720164609055,0.8828136920928955,3.96376442260448e-06
"(64, 64, 64, 64)",0.05,128,0.7870370370370371,0.2129629629629629,0.8905735015869141,3.962798100294042e-06
"(64, 64, 64, 64)",0.05,256,0.801440329218107,0.19855967078189296,0.7055985927581787,3.6489351994436795e-06
"(128, 128, 128, 128)",0.0001,16,0.7829218106995884,0.21707818930041156,9.080322504043579,1.6298215247769545e-05
"(128, 128, 128, 128)",0.0001,32,0.7973251028806584,0.2026748971193416,5.662292242050171,1.1428449669274855e-05
"(128, 128, 128, 128)",0.0001,64,0.7880658436213992,0.2119341563786008,3.680459499359131,8.3318317074138e-06
"(128, 128, 128, 128)",0.0001,128,0.7921810699588477,0.20781893004115226,2.8735415935516357,7.101425601655741e-06
"(128, 128, 128, 128)",0.0001,256,0.7890946502057613,0.2109053497942387,2.390564203262329,6.353300975092892e-06
"(128, 128, 128, 128)",0.0005,16,0.7705761316872428,0.22942386831275718,8.947112321853638,1.60527742755911e-05
"(128, 128, 128, 128)",0.0005,32,0.7860082304526749,0.21399176954732513,5.670794248580933,1.1454497233602653e-05
"(128, 128, 128, 128)",0.0005,64,0.7880658436213992,0.2119341563786008,3.7424509525299072,8.289965603099552e-06
"(128, 128, 128, 128)",0.0005,128,0.7962962962962963,0.20370370370370372,2.8876640796661377,7.196096975396046e-06
"(128, 128, 128, 128)",0.0005,256,0.8045267489711934,0.19547325102880664,2.5088818073272705,6.627377747263179e-06
"(128, 128, 128, 128)",0.001,16,0.7839506172839507,0.21604938271604934,8.991633653640747,1.648288945013186e-05
"(128, 128, 128, 128)",0.001,32,0.7911522633744856,0.20884773662551437,5.6301963329315186,1.1671275719344932e-05
