n_layers,n_neurons,learning_rate,batch_size,val_accuracy,error,time_s,co2_kg
5,256,0.001,128,0.7849794238683128,0.21502057613168724,23.83032774925232,4.193050715950737e-05
6,32,0.0005,128,0.7870370370370371,0.2129629629629629,0.9403624534606934,4.043714047950294e-06
2,32,0.0005,64,0.7849794238683128,0.21502057613168724,0.6838648319244385,3.645750182843221e-06
1,128,0.01,64,0.7932098765432098,0.20679012345679015,0.6380457878112793,3.575737868297698e-06
5,64,0.005,128,0.7911522633744856,0.20884773662551437,1.494570255279541,5.113573560357257e-06
1,64,0.01,64,0.7839506172839507,0.21604938271604934,0.487537145614624,3.358168857938165e-06
2,32,0.001,128,0.7932098765432098,0.20679012345679015,0.44446325302124023,3.322646228383783e-06
2,32,0.05,64,0.7736625514403292,0.22633744855967075,0.5569989681243896,3.4637582539939684e-06
6,32,0.0001,128,0.7870370370370371,0.2129629629629629,1.2138769626617432,4.639102892831718e-06
3,512,0.0001,32,0.8106995884773662,0.18930041152263377,122.56780362129211,0.00018327351519112632
2,128,0.01,16,0.7839506172839507,0.21604938271604934,4.619997024536133,9.61733197167712e-06
1,64,0.005,256,0.7849794238683128,0.21502057613168724,0.21176838874816895,2.983061890316327e-06
4,256,0.005,64,0.7860082304526749,0.21399176954732513,30.61709213256836,6.913732951745735e-05
2,64,0.0005,64,0.7942386831275721,0.20576131687242794,0.7016129493713379,3.4539084683387525e-06
2,64,0.001,16,0.7962962962962963,0.20370370370370372,1.9624509811401367,5.6603474121974665e-06
2,128,0.005,64,0.7983539094650206,0.2016460905349794,1.906365156173706,5.597308886560592e-06
2,32,0.0001,16,0.779835390946502,0.220164609053498,1.8649873733520508,5.61839618194351e-06
1,64,0.005,64,0.779835390946502,0.220164609053498,0.4294259548187256,3.2900243230059463e-06
5,256,0.005,128,0.8076131687242798,0.1923868312757202,22.68813967704773,4.0106481536455315e-05
1,128,0.005,128,0.7962962962962963,0.20370370370370372,0.40908217430114746,3.2843568538973555e-06
3,256,0.05,128,0.7736625514403292,0.22633744855967075,11.925874948501587,2.3246143456008636e-05
2,32,0.05,128,0.7777777777777778,0.2222222222222222,0.43421268463134766,3.300159772778187e-06
4,32,0.0005,64,0.7911522633744856,0.20884773662551437,0.9844827651977539,4.192467492116728e-06
2,512,0.0001,32,0.8024691358024691,0.19753086419753085,69.86227917671204,0.00010949723936592808
5,32,0.05,128,0.7962962962962963,0.20370370370370372,0.6359691619873047,3.5944141607769024e-06
2,32,0.005,16,0.8024691358024691,0.19753086419753085,1.4235315322875977,4.9664044385290456e-06
1,256,0.05,256,0.7767489711934157,0.22325102880658432,0.5340709686279297,3.4522233777696494e-06
4,512,0.005,16,0.7860082304526749,0.21399176954732513,391.48482513427734,0.0005822558371037245
2,256,0.0001,64,0.7829218106995884,0.21707818930041156,13.050944328308105,2.3573272491239987e-05
1,128,0.01,128,0.7901234567901234,0.2098765432098766,0.42345166206359863,3.3001115985339364e-06
5,32,0.01,32,0.7932098765432098,0.20679012345679015,1.873321771621704,5.647482697983516e-06
2,32,0.001,256,0.7880658436213992,0.2119341563786008,0.2825791835784912,3.109060551343225e-06
4,64,0.001,32,0.7818930041152263,0.21810699588477367,2.4781367778778076,6.4571892331444886e-06
3,32,0.05,256,0.7633744855967078,0.23662551440329216,0.32407569885253906,3.164796002799852e-06
4,32,0.005,128,0.7911522633744856,0.20884773662551437,0.7242052555084229,3.706257573972984e-06
3,32,0.001,256,0.7860082304526749,0.21399176954732513,0.3798961639404297,2.969014820058016e-06
2,256,0.01,128,0.8055555555555556,0.19444444444444442,7.244518756866455,1.485896301034298e-05
2,128,0.0005,32,0.7932098765432098,0.20679012345679015,2.6827304363250732,6.734783177205985e-06
2,32,0.05,16,0.7458847736625515,0.25411522633744854,1.3427462577819824,4.834507839260286e-06
1,128,0.005,64,0.7973251028806584,0.2026748971193416,0.4522876739501953,3.3349636166851755e-06
3,32,0.0005,256,0.7808641975308642,0.21913580246913578,0.37060117721557617,3.1878250984079095e-06
3,32,0.05,64,0.7962962962962963,0.20370370370370372,0.852123498916626,3.905349400758284e-06
2,256,0.0005,64,0.8189300411522634,0.18106995884773658,12.634626388549805,2.225851600966921e-05
5,32,0.0005,64,0.7993827160493827,0.2006172839506173,1.345555067062378,4.92137180584803e-06
4,32,0.001,32,0.7973251028806584,0.2026748971193416,1.9402775764465332,5.667637643332459e-06
1,128,0.05,16,0.7685185185185185,0.2314814814814815,1.3072035312652588,4.884479754705278e-06
3,32,0.01,256,0.7901234567901234,0.2098765432098766,0.4304635524749756,3.286917045758024e-06
1,256,0.05,64,0.7746913580246914,0.22530864197530864,0.6387200355529785,3.5784510158951906e-06
2,256,0.001,128,0.8189300411522634,0.18106995884773658,7.275823354721069,1.5120422295976592e-05
5,128,0.05,128,0.7849794238683128,0.21502057613168724,4.8863584995269775,1.0412304568348255e-05
4,256,0.005,128,0.7818930041152263,0.21810699588477367,17.963850736618042,3.2808658679895534e-05
2,32,0.0001,64,0.7777777777777778,0.2222222222222222,0.6546075344085693,3.2943108404976106e-06
2,128,0.01,64,0.7952674897119342,0.20473251028806583,2.1087281703948975,5.889536367837965e-06
1,512,0.005,64,0.7890946502057613,0.2109053497942387,1.5174498558044434,5.135000291042132e-06
2,512,0.0005,64,0.7983539094650206,0.2016460905349794,35.80918598175049,5.7663649333009636e-05
5,64,0.05,128,0.7932098765432098,0.20679012345679015,1.366288185119629,4.974026454047746e-06
2,512,0.0001,64,0.7993827160493827,0.2006172839506173,36.108431577682495,5.6583118608926985e-05
2,64,0.005,128,0.7983539094650206,0.2016460905349794,0.666161060333252,2.8683156294284343e-06
5,32,0.0001,128,0.7746913580246914,0.22530864197530864,0.9125752449035645,4.0005287032263896e-06
3,32,0.0005,128,0.7757201646090535,0.22427983539094654,0.5188183784484863,3.3947773448982645e-06
3,256,0.0005,64,0.8004115226337448,0.19958847736625518,24.03304171562195,4.1057565527695416e-05
2,64,0.01,16,0.7870370370370371,0.2129629629629629,2.642923593521118,6.622454756304402e-06
3,32,0.005,32,0.7932098765432098,0.20679012345679015,1.566481590270996,5.224273326431706e-06
4,32,0.05,64,0.7345679012345679,0.26543209876543206,1.1178855895996094,4.419998736961251e-06
2,256,0.0005,128,0.8024691358024691,0.19753086419753085,8.536545991897583,1.6393095175369553e-05
5,128,0.005,128,0.7932098765432098,0.20679012345679015,5.0528764724731445,1.0586252444974469e-05
2,64,0.001,128,0.8024691358024691,0.19753086419753085,0.7015964984893799,3.6400511605468097e-06
3,256,0.01,256,0.7901234567901234,0.2098765432098766,8.031991720199585,1.6117383786130736e-05
3,32,0.005,128,0.7921810699588477,0.20781893004115226,0.73384690284729,3.6852657791591835e-06
1,32,0.001,16,0.7860082304526749,0.21399176954732513,1.4893712997436523,5.045236591022066e-06
1,512,0.0005,256,0.7849794238683128,0.21502057613168724,1.3201556205749512,4.90364175836563e-06
2,64,0.05,128,0.7582304526748971,0.24176954732510292,0.5584573745727539,3.0324100619181155e-06
2,512,0.01,64,0.7952674897119342,0.20473251028806583,34.59132742881775,5.58279348579638e-05
4,32,0.01,64,0.7808641975308642,0.21913580246913578,0.9397706985473633,4.114386051479405e-06
2,256,0.005,128,0.8034979423868313,0.19650205761316875,7.89601731300354,1.571446056688143e-05
3,256,0.001,256,0.801440329218107,0.19855967078189296,8.684125900268555,1.7224628176112787e-05
4,512,0.05,32,0.7304526748971193,0.2695473251028807,149.32718324661255,0.00023104437658432077
1,128,0.001,64,0.7921810699588477,0.20781893004115226,0.6221177577972412,3.637993998262883e-06
2,64,0.0005,128,0.7942386831275721,0.20576131687242794,0.7201461791992188,3.683839451228097e-06
1,128,0.0001,64,0.772633744855967,0.22736625514403297,0.7129650115966797,2.922790354772898e-06
2,64,0.01,256,0.7973251028806584,0.2026748971193416,0.4393429756164551,3.302787728919318e-06
4,256,0.001,64,0.808641975308642,0.191358024691358,33.22903037071228,5.4387131165634194e-05
2,256,0.05,128,0.7674897119341564,0.23251028806584362,6.559858560562134,1.3575556193665033e-05
2,512,0.001,128,0.8004115226337448,0.19958847736625518,19.624510765075684,3.255816385568289e-05
2,64,0.01,128,0.7973251028806584,0.2026748971193416,0.663625955581665,3.595194338277329e-06
5,32,0.001,64,0.7962962962962963,0.20370370370370372,1.2303330898284912,4.671706116155483e-06
4,128,0.0001,32,0.7973251028806584,0.2026748971193416,6.525205612182617,1.2768609245822632e-05
2,64,0.05,256,0.8004115226337448,0.19958847736625518,0.625718355178833,3.553372054163615e-06
2,64,0.001,256,0.7921810699588477,0.20781893004115226,0.5456297397613525,3.4569919129355013e-06
3,64,0.001,256,0.7860082304526749,0.21399176954732513,0.7953891754150391,3.815629824150594e-06
2,32,0.01,256,0.8117283950617284,0.18827160493827155,0.26126718521118164,3.05643310262549e-06
2,128,0.0001,16,0.7757201646090535,0.22427983539094654,4.608908176422119,9.558440410395075e-06
2,64,0.0005,256,0.7890946502057613,0.2109053497942387,0.5099318027496338,2.8405026321587534e-06
3,64,0.01,256,0.7993827160493827,0.2006172839506173,0.7946031093597412,3.830650345271715e-06
2,32,0.05,256,0.7818930041152263,0.21810699588477367,0.20037388801574707,3.007739615055826e-06
2,256,0.01,256,0.7788065843621399,0.2211934156378601,4.518595933914185,9.677990938518296e-06
2,32,0.005,256,0.8004115226337448,0.19958847736625518,0.25069594383239746,3.086529038123068e-06
3,128,0.01,256,0.7880658436213992,0.2119341563786008,4.798767328262329,1.0538111480992535e-05
1,512,0.001,256,0.7932098765432098,0.20679012345679015,1.365873098373413,4.94964619182425e-06
2,256,0.005,256,0.8117283950617284,0.18827160493827155,5.025720596313477,1.1104000057002403e-05
5,64,0.001,64,0.7716049382716049,0.22839506172839508,2.0175182819366455,5.817324363886407e-06
2,32,0.0005,256,0.7870370370370371,0.2129629629629629,0.2657487392425537,3.065652545629439e-06
2,256,0.05,256,0.7767489711934157,0.22325102880658432,4.720242500305176,1.0526322492550756e-05
1,32,0.005,16,0.7890946502057613,0.2109053497942387,1.0976083278656006,4.3106071149661275e-06
2,256,0.0001,128,0.7870370370370371,0.2129629629629629,7.789856672286987,1.554592655911372e-05
5,128,0.01,128,0.7808641975308642,0.21913580246913578,5.14616847038269,1.0851546795230113e-05
1,64,0.01,16,0.7818930041152263,0.21810699588477367,1.5269343852996826,5.068977005509219e-06
2,32,0.0005,128,0.7829218106995884,0.21707818930041156,0.38926100730895996,3.22989935848001e-06
2,256,0.0005,256,0.7870370370370371,0.2129629629629629,5.471233606338501,1.1794367621676941e-05
4,64,0.005,16,0.801440329218107,0.19855967078189296,4.9675421714782715,1.0391373842002354e-05
2,64,0.005,256,0.8045267489711934,0.19547325102880664,0.6566455364227295,3.6121803441938212e-06
1,512,0.05,64,0.7788065843621399,0.2211934156378601,1.1634454727172852,4.024523741647502e-06
2,512,0.0001,128,0.7983539094650206,0.2016460905349794,19.63702893257141,3.272497912989697e-05
3,128,0.001,128,0.7860082304526749,0.21399176954732513,3.3351898193359375,7.939284931912476e-06
4,512,0.0005,32,0.7952674897119342,0.20473251028806583,173.0613293647766,0.0002617045839925421
2,128,0.0001,256,0.7664609053497943,0.23353909465020573,2.9403722286224365,7.331684416289798e-06
4,32,0.005,32,0.7860082304526749,0.21399176954732513,1.7532188892364502,5.374846662875754e-06
3,512,0.0001,256,0.8034979423868313,0.19650205761316875,20.918251276016235,3.6626999720536644e-05
1,512,0.05,128,0.7849794238683128,0.21502057613168724,0.8790860176086426,3.3258614071051978e-06
5,128,0.0001,128,0.7983539094650206,0.2016460905349794,5.209503650665283,1.0970244492531006e-05
2,64,0.0001,256,0.7582304526748971,0.24176954732510292,0.5185086727142334,3.4195325145597723e-06
2,256,0.0001,256,0.7808641975308642,0.21913580246913578,5.292696475982666,1.1422101717956036e-05
2,512,0.0001,256,0.801440329218107,0.19855967078189296,12.196704149246216,2.1943511269459406e-05
4,256,0.001,128,0.7962962962962963,0.20370370370370372,18.598151206970215,3.301027980105311e-05
2,128,0.005,256,0.7880658436213992,0.2119341563786008,2.927302598953247,7.309001181530734e-06
3,128,0.05,128,0.7767489711934157,0.22325102880658432,3.045881509780884,7.4721523281867454e-06
1,512,0.01,64,0.779835390946502,0.220164609053498,1.2267320156097412,4.642392951650145e-06
2,512,0.005,64,0.7952674897119342,0.20473251028806583,34.315555572509766,5.3149696254606306e-05
3,64,0.005,128,0.7942386831275721,0.20576131687242794,1.0287997722625732,4.250984355093761e-06
1,32,0.005,32,0.7952674897119342,0.20473251028806583,0.6317102909088135,3.594475688745667e-06
3,128,0.0005,128,0.7901234567901234,0.2098765432098766,3.194960117340088,7.72087544051508e-06
2,512,0.01,256,0.7952674897119342,0.20473251028806583,11.317595958709717,2.1162681927493364e-05
3,64,0.005,256,0.7942386831275721,0.20576131687242794,0.7199640274047852,3.6976344189807537e-06
3,512,0.005,64,0.7973251028806584,0.2026748971193416,62.00937747955322,9.557672707731183e-05
2,128,0.0001,64,0.7839506172839507,0.21604938271604934,1.7119264602661133,5.418799903628855e-06
2,128,0.0001,128,0.7829218106995884,0.21707818930041156,2.1612372398376465,6.019204206304392e-06
2,128,0.001,128,0.7911522633744856,0.20884773662551437,2.283712387084961,6.201434284579162e-06
2,128,0.01,256,0.7757201646090535,0.22427983539094654,2.977133274078369,7.455138548920769e-06
1,256,0.0005,32,0.7983539094650206,0.2016460905349794,1.4565269947052002,4.983431059290935e-06
2,128,0.001,256,0.7932098765432098,0.20679012345679015,2.9571175575256348,7.334141168812424e-06
4,32,0.001,128,0.7911522633744856,0.20884773662551437,0.6524815559387207,3.579862348996248e-06
1,32,0.0005,32,0.779835390946502,0.220164609053498,0.7094898223876953,3.6888210013685974e-06
