layers,lr,batch,val_acc,error,time_s,co2_kg
"(32,)",0.05,256,0.7932098765432098,0.20679012345679015,0.16969537734985352,2.938026217434004e-06
"(64,)",0.0001,16,0.7736625514403292,0.22633744855967075,1.3154449462890625,4.795510072516109e-06
"(64,)",0.0001,32,0.7716049382716049,0.22839506172839508,0.7082719802856445,3.651065355959068e-06
"(64,)",0.0001,64,0.7664609053497943,0.23353909465020573,0.40805625915527344,3.3034408652428066e-06
"(64,)",0.0001,128,0.7417695473251029,0.2582304526748971,0.2431654930114746,3.0744236432740135e-06
"(64,)",0.0001,256,0.7088477366255144,0.29115226337448563,0.1917428970336914,2.9620524833489434e-06
"(64,)",0.0005,16,0.7901234567901234,0.2098765432098766,1.3682982921600342,4.885296534531806e-06
"(64,)",0.0005,32,0.7901234567901234,0.2098765432098766,0.8611094951629639,3.95737444740965e-06
"(64,)",0.0005,64,0.7901234567901234,0.2098765432098766,0.6298754215240479,3.5331967596700786e-06
"(64,)",0.0005,128,0.779835390946502,0.220164609053498,0.3202383518218994,3.158666841970799e-06
"(64,)",0.0005,256,0.779835390946502,0.220164609053498,0.21469879150390625,3.0084731096910063e-06
"(64,)",0.001,16,0.7932098765432098,0.20679012345679015,1.6315648555755615,5.320481956199018e-06
"(64,)",0.001,32,0.7901234567901234,0.2098765432098766,0.7867834568023682,3.8011482799138065e-06
"(64,)",0.001,64,0.7942386831275721,0.20576131687242794,0.35735440254211426,3.2094115735390607e-06
"(64,)",0.001,128,0.7890946502057613,0.2109053497942387,0.2963881492614746,3.109223304517478e-06
"(64,)",0.001,256,0.7849794238683128,0.21502057613168724,0.19529223442077637,2.9522100678727163e-06
"(64,)",0.005,16,0.7777777777777778,0.2222222222222222,1.4617688655853271,5.073514275492757e-06
"(64,)",0.005,32,0.7818930041152263,0.21810699588477367,0.7230172157287598,3.6706359295633153e-06
"(64,)",0.005,64,0.779835390946502,0.220164609053498,0.5404794216156006,2.7102884598553414e-06
"(64,)",0.005,128,0.7911522633744856,0.20884773662551437,0.26561570167541504,3.079803505945774e-06
"(64,)",0.005,256,0.7849794238683128,0.21502057613168724,0.21359944343566895,2.989490442474765e-06
"(64,)",0.01,16,0.7818930041152263,0.21810699588477367,1.5992236137390137,4.248119714902302e-06
"(64,)",0.01,32,0.7839506172839507,0.21604938271604934,0.8180415630340576,3.810885482676258e-06
"(64,)",0.01,64,0.7839506172839507,0.21604938271604934,0.34680604934692383,3.1756732549044e-06
"(64,)",0.01,128,0.7860082304526749,0.21399176954732513,0.38313770294189453,2.634916105968003e-06
"(64,)",0.01,256,0.7962962962962963,0.20370370370370372,0.22262835502624512,3.0154307324513746e-06
"(64,)",0.05,16,0.76440329218107,0.23559670781893005,1.4229850769042969,4.937174480007498e-06
"(64,)",0.05,32,0.7613168724279835,0.23868312757201648,0.7591328620910645,3.7174275738946092e-06
"(64,)",0.05,64,0.7674897119341564,0.23251028806584362,0.40983009338378906,3.2564448049366848e-06
